Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
33,7.690103,,3.093489,,4.049913,,2.791653,,6.66238,,
34,7.698227,,3.10787,,4.095815,,2.79707,,6.659822,,
35,7.706352,,3.122251,,4.141716,,2.802487,,6.657262,,
36,7.714477,,3.136632,,4.187618,,2.807903,,6.654704,,
37,7.722602,,3.151014,,4.23352,,2.81332,,6.652145,,
38,7.730727,,3.165395,,4.279422,,2.818736,,6.649586,,
39,7.738852,,3.179776,,4.325323,,2.824153,,6.647027,,
40,7.746976,,3.194157,,4.371225,,2.829569,,6.644469,,
41,7.755101,,3.208539,,4.417127,,2.834986,,6.64191,,
42,7.755101,7.76456,3.208539,3.225279,4.417127,4.470557,2.834986,2.841291,6.64191,6.638931,Nice windy road
43,7.731916,,3.23831,,4.480827,,2.866439,,6.629741,,
44,7.692862,,3.253899,,4.493113,,2.896521,,6.618748,,
45,7.653808,,3.269488,,4.505398,,2.926604,,6.607755,,
46,7.614753,,3.285077,,4.517684,,2.956686,,6.596762,,
47,7.575699,,3.300665,,4.529969,,2.986768,,6.585769,,
48,7.536645,,3.316254,,4.542254,,3.016851,,6.574776,,
49,7.497591,,3.331843,,4.55454,,3.046933,,6.563783,,
50,7.458537,,3.347431,,4.566825,,3.077016,,6.55279,,
51,7.419483,,3.36302,,4.57911,,3.107098,,6.541796,,
52,7.380429,,3.378609,,4.591395,,3.137181,,6.530803,,
53,7.341374,,3.394197,,4.603681,,3.167263,,6.51981,,
54,7.30232,,3.409786,,4.615966,,3.197345,,6.508817,,
55,7.263267,,3.425375,,4.628252,,3.227428,,6.497824,,
56,7.224212,,3.440964,,4.640537,,3.25751,,6.486831,,
57,7.185158,,3.456552,,4.652822,,3.287593,,6.475838,,
58,7.146104,,3.472141,,4.665108,,3.317675,,6.464845,,
59,7.10705,,3.48773,,4.677393,,3.347758,,6.453852,,
60,7.067996,,3.503319,,4.689678,,3.37784,,6.442859,,
61,7.067996,,3.518907,,4.701963,,3.407923,,6.431865,,
62,7.003433,,3.534496,,4.714249,,3.438005,,6.420872,,
63,7.003433,,3.550085,,4.726534,,3.468087,,6.409879,,
64,7.003433,,3.565673,,4.73882,,3.468087,,6.398886,,
65,7.003433,,3.581262,,4.751105,,3.527056,,6.387893,,
66,7.003433,,3.581262,,4.76339,,3.53865,,6.3769,,
67,7.003433,,3.625481,,4.775676,,3.550244,,6.365907,,
68,7.003433,,3.625481,,4.787961,,3.561839,,6.354914,,
69,7.003433,,3.700099,,4.800246,,3.573433,,6.354914,,
70,7.003433,,3.723287,,4.812531,,3.585027,,6.331204,,
71,7.003433,,3.723287,,4.824817,,3.585027,,6.308015,,
72,6.98024,,3.804457,,4.837102,,3.617881,,6.284825,,
73,6.98024,,3.804457,,4.837102,,3.648801,,6.284825,,
74,6.98024,,3.930212,,4.89096,,3.67972,,6.258367,,
75,6.917213,,3.953402,,4.937339,,3.710639,,6.258367,,
76,6.917213,,3.953402,,4.937339,,3.710639,,6.258367,,
77,6.851203,,4.013157,,5.012261,,3.768019,,6.271743,,
78,6.851203,,4.059535,,5.02772,,3.791208,,6.294932,,
79,6.851203,,4.059535,,5.04318,,3.791208,,6.294932,,
80,6.851203,,4.152289,,5.058639,,3.837585,,6.320819,,
81,6.851203,,4.152289,,5.058639,,3.860774,,6.320819,,
82,6.851203,,4.245043,,5.109758,,3.883964,,6.320819,,
83,6.851203,,4.291422,,5.156137,,3.907153,,6.258367,,
84,6.851203,,4.291422,,5.156137,,3.930342,,6.258367,,
85,6.833997,,4.38418,,5.240289,,3.953531,,6.258367,,
86,6.833997,,4.38418,,5.263478,,3.953531,,6.258367,,
87,6.833997,,4.460008,,5.263478,,3.999908,,6.249903,,
88,6.775095,,4.483196,,5.311919,,4.023097,,6.238308,,
89,6.775095,,4.483196,,5.311919,,4.023097,,6.226714,,
90,6.775095,,4.539953,,5.394289,,4.079855,,6.21512,,
91,6.775095,,4.539953,,5.417478,,4.079855,,6.203526,,
92,6.775095,,4.63271,,5.417478,,4.079855,,6.203526,,
93,6.767426,,4.67909,,5.466159,,4.142879,,6.182255,,
94,6.767426,,4.67909,,5.503262,,4.142879,,6.182255,,
95,6.69898,,4.771847,,5.540364,,4.235636,,6.170096,,
96,6.69898,,4.771847,,5.577466,,4.235636,,6.146906,,
97,6.69898,,4.864604,,5.614569,,4.320201,,6.146906,,
98,6.622868,,4.910985,,5.651671,,4.357304,,6.100527,,
99,6.622868,,4.910985,,5.688774,,4.394406,,6.077339,,
100,6.622868,,5.003743,,5.725876,,4.431508,,6.05415,,
101,6.622868,,5.05012,,5.725876,,4.46861,,6.05415,,
102,6.622868,,5.096498,,5.786728,,4.505713,,6.05415,,
103,6.622868,,5.142874,,5.809917,,4.542815,,5.950219,,
104,6.622868,,5.142874,,5.833107,,4.542815,,5.938625,,
105,6.622868,,5.219917,,5.856296,,4.542815,,5.927031,,
106,6.622868,,5.243105,,5.879485,,4.668843,,5.915437,,
107,6.622868,,5.243105,,5.879485,,4.692031,,5.903843,,
108,6.622868,,5.298648,,5.935029,,4.715218,,5.892249,,
109,6.622868,,5.298648,,5.935029,,4.715218,,5.892249,,
110,6.622868,,5.391404,,6.010295,,4.779081,,5.860317,,
111,6.622868,,5.437783,,6.033484,,4.825459,,5.837127,,
112,6.622868,,5.437783,,6.033484,,4.825459,,5.837127,,
113,6.600987,,5.530541,,6.079864,,4.918217,,5.80169,,
114,6.600987,,5.530541,,6.103053,,4.918217,,5.80169,,
115,6.546756,,5.604033,,6.103053,,5.010978,,5.80169,,
116,6.546756,,5.627223,,6.149432,,5.057354,,5.80169,,
117,6.546756,,5.627223,,6.172621,,5.057354,,5.80169,,
118,6.534039,,5.686323,,6.19581,,5.150109,,5.80169,,
119,6.51085,,5.732701,,6.19581,,5.150109,,5.80169,,
120,6.51085,,5.779079,,6.19581,,5.232345,,5.796955,,
121,6.464471,,5.825457,,6.303434,,5.267129,,5.791736,,
122,6.441282,,5.825457,,6.326623,,5.301914,,5.786517,,
123,6.418093,,5.903717,,6.349812,,5.336698,,5.781298,,
124,6.418093,,5.926906,,6.349812,,5.371482,,5.776079,,
125,6.375998,,5.926906,,6.373371,,5.371482,,5.77086,,
126,6.357162,,5.97688,,6.373371,,5.43836,,5.765642,,
127,6.338326,,6.010552,,6.373371,,5.465298,,5.760423,,
128,6.31949,,6.044225,,6.398849,,5.492236,,5.755204,,
129,6.300655,,6.077897,,6.435158,,5.519174,,5.749985,,
130,6.281819,,6.111569,,6.471467,,5.546111,,5.744766,,
131,6.262983,,6.145242,,6.507775,,5.573049,,5.739547,,
132,6.244147,,6.178914,,6.544084,,5.599987,,5.734328,,
133,6.225311,,6.212586,,6.580392,,5.626925,,5.72911,,
134,6.206475,,6.246258,,6.616701,,5.653862,,5.723891,,
135,6.187639,,6.279931,,6.65301,,5.6808,,5.718672,,
136,6.168804,,6.313603,,6.689319,,5.707738,,5.713453,,
137,6.149968,,6.347275,,6.725627,,5.734676,,5.708234,,
138,6.131132,,6.380948,,6.761936,,5.761614,,5.703015,,
139,6.112296,,6.414619,,6.798244,,5.788552,,5.697797,,
140,6.09346,,6.448292,,6.834553,,5.815489,,5.692578,,
141,6.074624,,6.481964,,6.870862,,5.842427,,5.687359,,
142,6.055789,,6.515636,,6.907171,,5.869365,,5.68214,,
143,6.036952,,6.549309,,6.943479,,5.896303,,5.676921,,
144,6.018116,,6.582981,,6.979788,,5.923241,,5.671702,,
145,5.999281,,6.616653,,7.016097,,5.950179,,5.666483,,
146,5.980445,,6.650326,,7.052405,,5.977117,,5.661265,,
147,5.961609,,6.683998,,7.088714,,6.004054,,5.656046,,
148,5.961609,5.937856,6.683998,6.726458,7.088714,7.134498,6.004054,6.038022,5.656046,5.649465,Scary cliffs
149,5.923402,,6.739964,,7.140467,,6.045153,,5.655107,,
150,5.903842,,6.758239,,7.148544,,6.054801,,5.66274,,
151,5.884283,,6.776514,,7.156621,,6.06445,,5.670374,,
152,5.864723,,6.794789,,7.164697,,6.074099,,5.678008,,
153,5.845163,,6.813064,,7.172774,,6.083747,,5.685641,,
154,5.825603,,6.831339,,7.18085,,6.093396,,5.693274,,
155,5.806043,,6.849615,,7.188927,,6.103045,,5.700908,,
156,5.786483,,6.867889,,7.197003,,6.112694,,5.708542,,
157,5.766923,,6.886165,,7.20508,,6.122343,,5.716176,,
158,5.747364,,6.90444,,7.213157,,6.131991,,5.723809,,
159,5.727804,,6.922715,,7.221233,,6.14164,,5.731443,,
160,5.708244,,6.94099,,7.22931,,6.151289,,5.739077,,
161,5.688684,,6.959265,,7.237387,,6.160937,,5.74671,,
162,5.669125,,6.97754,,7.245463,,6.170586,,5.754344,,
163,5.649565,,6.995816,,7.25354,,6.180235,,5.761977,,
164,5.630005,,7.014091,,7.261617,,6.189883,,5.769611,,
165,5.610445,,7.032366,,7.269693,,6.199532,,5.777245,,
166,5.590885,,7.050641,,7.27777,,6.209181,,5.784878,,
167,5.571325,,7.068916,,7.285847,,6.21883,,5.792512,,
168,5.551765,,7.087192,,7.293923,,6.228478,,5.800146,,
169,5.532206,,7.105467,,7.302,,6.238127,,5.807779,,
170,5.512646,,7.123742,,7.310077,,6.247776,,5.815413,,
171,5.512646,,7.142017,,7.318153,,6.257424,,5.823046,,
172,5.463035,,7.160292,,7.32623,,6.267073,,5.83068,,
173,5.463035,,7.160292,,7.334307,,6.276722,,5.838314,,
174,5.463035,,7.160292,,7.342383,,6.28637,,5.845947,,
175,5.405067,,7.183135,,7.35046,,6.296019,,5.853581,,
176,5.405067,,7.183135,,7.35046,,6.305668,,5.861215,,
177,5.405067,,7.183135,,7.362834,,6.315317,,5.868848,,
178,5.405067,,7.183135,,7.362834,,6.324965,,5.868848,,
179,5.405067,,7.183135,,7.370504,,6.324965,,5.877803,,
180,5.405067,,7.183135,,7.37978,,6.342472,,5.877803,,
181,5.405067,,7.183135,,7.389056,,6.342472,,5.877803,,
182,5.405067,,7.183135,,7.398331,,6.342472,,5.877803,,
183,5.405067,,7.183135,,7.407607,,6.342472,,5.877803,,
184,5.405067,,7.183135,,7.416883,,6.342472,,5.877803,,
185,5.405067,,7.183135,,7.426158,,6.342472,,5.877803,,
186,5.405067,,7.183135,,7.426158,,6.342472,,5.877803,,
187,5.405067,,7.183135,,7.438948,,6.313663,,5.877803,,
188,5.405067,,7.183135,,7.438948,,6.313663,,5.877803,,
189,5.405067,,7.183135,,7.438948,,6.266358,,5.877803,,
190,5.405067,,7.10702,,7.444188,,6.266358,,5.869943,,
191,5.405067,,7.10702,,7.459647,,6.266358,,5.846756,,
192,5.413156,,7.10702,,7.475107,,6.266358,,5.846756,,
193,5.42475,,7.10702,,7.490566,,6.266358,,5.80169,,
194,5.436345,,7.10702,,7.490566,,6.266358,,5.80169,,
195,5.447939,,7.10702,,7.515061,,6.266358,,5.80169,,
196,5.459534,,7.10702,,7.515061,,6.266358,,5.80169,,
197,5.459534,,7.10702,,7.515061,,6.266358,,5.80169,,
198,5.484268,,7.10908,,7.51197,,6.266358,,5.80169,,
199,5.507457,,7.12454,,7.48878,,6.266358,,5.80169,,
200,5.530646,,7.139999,,7.465591,,6.266358,,5.804543,,
201,5.530646,,7.155459,,7.465591,,6.266358,,5.81034,,
202,5.530646,,7.155459,,7.465591,,6.266358,,5.816137,,
203,5.559236,,7.183135,,7.438948,,6.266358,,5.821935,,
204,5.568511,,7.183135,,7.438948,,6.266358,,5.827732,,
205,5.577787,,7.183135,,7.438948,,6.266358,,5.833529,,
206,5.587063,,7.183135,,7.438948,,6.266358,,5.839327,,
207,5.596338,,7.183135,,7.438948,,6.266358,,5.845124,,
208,5.605614,,7.183135,,7.45223,,6.266358,,5.850922,,
209,5.614889,,7.183135,,7.45223,,6.266358,,5.856719,,
210,5.614889,,7.183135,,7.515061,,6.266358,,5.862516,,
211,5.633403,,7.183135,,7.515061,,6.266455,,5.868314,,
212,5.633403,,7.183135,,7.515061,,6.289644,,5.868314,,
213,5.633403,,7.183135,,7.520675,,6.312834,,5.877803,,
214,5.633403,,7.183135,,7.536135,,6.312834,,5.877803,,
215,5.633403,,7.183135,,7.551594,,6.342472,,5.877803,,
216,5.633403,,7.183135,,7.567053,,6.342472,,5.87405,,
217,5.633403,,7.183135,,7.567053,,6.342472,,5.87405,,
218,5.633403,,7.16274,,7.611569,,6.342472,,5.80169,,
219,5.633403,,7.16274,,7.611569,,6.342472,,5.80169,,
220,5.633403,,7.16274,,7.689513,,6.342472,,5.80169,,
221,5.70952,,7.10702,,7.71734,,6.342472,,5.80169,,
222,5.70952,,7.10702,,7.745166,,6.342472,,5.80169,,
223,5.70952,,7.10702,,7.772993,,6.342472,,5.80169,,
224,5.70952,,7.10702,,7.800819,,6.342472,,5.80169,,
225,5.70952,,7.10702,,7.828645,,6.335706,,5.80169,,
226,5.70952,,7.10702,,7.856472,,6.327976,,5.80324,,
227,5.70952,,7.10702,,7.856472,,6.320246,,5.809866,,
228,5.70952,,7.10702,,7.909374,,6.312517,,5.816492,,
229,5.70952,,7.10702,,7.932562,,6.304787,,5.823117,,
230,5.70952,,7.10702,,7.932562,,6.297057,,5.829742,,
231,5.71672,,7.092617,,7.986142,,6.289327,,5.836368,,
232,5.739911,,7.092617,,7.986142,,6.281597,,5.842994,,
233,5.739911,,7.092617,,8.063376,,6.281597,,5.849619,,
234,5.785632,,7.030249,,8.086565,,6.265917,,5.856245,,
235,5.785632,,7.00706,,8.109755,,6.250458,,5.86287,,
236,5.785632,,6.983871,,8.132943,,6.234999,,5.869496,,
237,5.785632,,6.960681,,8.156133,,6.21954,,5.869496,,
238,5.785632,,6.937492,,8.156133,,6.21954,,5.869496,,
239,5.785632,,6.914303,,8.204948,,6.190247,,5.882678,,
240,5.785632,,6.914303,,8.204948,,6.190247,,5.882678,,
241,5.785632,,6.867924,,8.283359,,6.190247,,5.964672,,
242,5.785632,,6.844734,,8.298818,,6.190247,,5.987862,,
243,5.785632,,6.844734,,8.314277,,6.190247,,5.987862,,
244,5.785632,,6.802567,,8.329736,,6.190247,,6.038453,,
245,5.785632,,6.802567,,8.329736,,6.190247,,6.038453,,
246,5.785632,,6.802567,,8.3523,,6.177715,,6.116167,,
247,5.785632,,6.802567,,8.3523,,6.154525,,6.134718,,
248,5.785632,,6.802567,,8.3523,,6.154525,,6.153269,,
249,5.785632,,6.804962,,8.3523,,6.110142,,6.171821,,
250,5.785632,,6.814238,,8.3523,,6.094684,,6.190372,,
251,5.785632,,6.823514,,8.380923,,6.079225,,6.208923,,
252,5.785632,,6.83279,,8.380923,,6.063766,,6.227474,,
253,5.785632,,6.842067,,8.439729,,6.063766,,6.227474,,
254,5.785632,,6.851343,,8.451324,,6.022496,,6.263542,,
255,5.785632,,6.860619,,8.462917,,6.022496,,6.279002,,
256,5.785632,,6.860619,,8.474512,,5.961907,,6.294462,,
257,5.785632,,6.878682,,8.486106,,5.961907,,6.309922,,
258,5.785632,,6.878682,,8.486106,,5.961907,,6.309922,,
259,5.785632,,6.878682,,8.510885,,5.942823,,6.344023,,
260,5.785632,,6.878682,,8.526344,,5.942823,,6.367212,,
261,5.785632,,6.878682,,8.541803,,5.867933,,6.367212,,
262,5.785632,,6.878682,,8.557262,,5.844744,,6.416587,,
263,5.785632,,6.878682,,8.557262,,5.844744,,6.416587,,
264,5.785632,,6.878682,,8.580636,,5.805911,,6.492364,,
265,5.785632,,6.878682,,8.580636,,5.798181,,6.503959,,
266,5.785632,,6.878682,,8.580636,,5.790452,,6.515553,,
267,5.785632,,6.878682,,8.580636,,5.782722,,6.527148,,
268,5.785632,,6.878682,,8.580636,,5.774992,,6.538743,,
269,5.785632,,6.878682,,8.593729,,5.767262,,6.550337,,
270,5.785632,,6.878682,,8.61692,,5.759532,,6.550337,,
271,5.785632,,6.878682,,8.61692,,5.751802,,6.584236,,
272,5.792179,,6.869951,,8.660025,,5.744072,,6.607426,,
273,5.815368,,6.839031,,8.671619,,5.744072,,6.607426,,
274,5.815368,,6.808111,,8.683214,,5.744072,,6.607426,,
275,5.861744,,6.777192,,8.694808,,5.657458,,6.715044,,
276,5.861744,,6.777192,,8.706403,,5.657458,,6.730504,,
277,5.861744,,6.709801,,8.717998,,5.657458,,6.745964,,
278,5.861744,,6.709801,,8.717998,,5.657458,,6.761424,,
279,5.861744,,6.709801,,8.732862,,5.657458,,6.761424,,
280,5.861744,,6.650344,,8.732862,,5.655674,,6.792938,,
281,5.861744,,6.650344,,8.732862,,5.632486,,6.816126,,
282,5.865785,,6.650344,,8.732862,,5.609298,,6.839314,,
283,5.87506,,6.650344,,8.732862,,5.609298,,6.839314,,
284,5.884336,,6.650344,,8.732862,,5.569061,,6.867267,,
285,5.893611,,6.650344,,8.732862,,5.553602,,6.867267,,
286,5.902887,,6.650344,,8.732862,,5.538142,,6.867267,,
287,5.912162,,6.650344,,8.732862,,5.522682,,6.87915,,
288,5.921438,,6.650344,,8.732862,,5.522682,,6.902339,,
289,5.921438,,6.650344,,8.732862,,5.522682,,6.902339,,
290,5.937856,,6.574231,,8.732862,,5.499898,,6.943381,,
291,5.937856,,6.574231,,8.732862,,5.476709,,6.943381,,
292,5.937856,,6.574231,,8.732862,,5.453521,,6.943381,,
293,5.937856,,6.574231,,8.732862,,5.453521,,6.943381,,
294,5.937856,,6.574231,,8.732862,,5.429121,,6.943381,,
295,5.952081,,6.574231,,8.732862,,5.429121,,6.943381,,
296,5.952081,,6.574231,,8.732862,,5.429121,,6.943381,,
297,6.013968,,6.574231,,8.732862,,5.429121,,6.943381,,
298,6.013968,,6.574231,,8.733239,,5.353008,,7.019776,,
299,6.013968,,6.574231,,8.748699,,5.353008,,7.031371,,
300,6.022851,,6.574231,,8.764159,,5.353008,,7.042965,,
301,6.046041,,6.574231,,8.77962,,5.353008,,7.05456,,
302,6.046041,,6.574231,,8.77962,,5.353008,,7.066154,,
303,6.093204,,6.574231,,8.808977,,5.353008,,7.077749,,
304,6.124122,,6.574231,,8.808977,,5.353008,,7.077749,,
305,6.15504,,6.574231,,8.808977,,5.342343,,7.098653,,
306,6.185958,,6.574231,,8.808977,,5.319154,,7.105278,,
307,6.185958,,6.574231,,8.808977,,5.319154,,7.111904,,
308,6.246422,,6.574231,,8.732862,,5.276895,,7.118529,,
309,6.269611,,6.574231,,8.732862,,5.276895,,7.125155,,
310,6.2928,,6.574231,,8.732862,,5.276895,,7.131781,,
311,6.2928,,6.574231,,8.732862,,5.276895,,7.138406,,
312,6.2928,,6.565926,,8.732862,,5.276895,,7.145031,,
313,6.394532,,6.556651,,8.744654,,5.276895,,7.151657,,
314,6.394532,,6.547376,,8.744654,,5.276895,,7.158282,,
315,6.394532,,6.5381,,8.780539,,5.276895,,7.164908,,
316,6.394532,,6.528825,,8.734163,,5.276895,,7.164908,,
317,6.394532,,6.51955,,8.734163,,5.276895,,7.164908,,
318,6.485981,,6.510275,,8.656751,,5.276895,,7.179389,,
319,6.532359,,6.510275,,8.656751,,5.276895,,7.202577,,
320,6.532359,,6.510275,,8.656751,,5.276895,,7.202577,,
321,6.623992,,6.498122,,8.656751,,5.276895,,7.252331,,
322,6.647181,,6.498122,,8.656751,,5.276895,,7.252331,,
323,6.67037,,6.498122,,8.654378,,5.275709,,7.410733,,
324,6.67037,,6.498122,,8.648556,,5.272798,,7.436931,,
325,6.67037,,6.483842,,8.642734,,5.269886,,7.46313,,
326,6.778013,,6.465206,,8.636912,,5.266976,,7.489328,,
327,6.801315,,6.44657,,8.63109,,5.264065,,7.515527,,
328,6.824617,,6.427935,,8.625268,,5.261154,,7.541726,,
329,6.847919,,6.409299,,8.619446,,5.258243,,7.567924,,
330,6.871221,,6.390663,,8.613624,,5.255332,,7.594123,,
331,6.894523,,6.372027,,8.607802,,5.25242,,7.620321,,
332,6.917825,,6.353392,,8.60198,,5.249509,,7.64652,,
333,6.941127,,6.334756,,8.596158,,5.246598,,7.672719,,
334,6.964428,,6.316121,,8.590336,,5.243688,,7.698917,,
335,6.987731,,6.297485,,8.584514,,5.240777,,7.725116,,
336,7.011033,,6.278849,,8.578691,,5.237865,,7.751315,,
337,7.034335,,6.260213,,8.57287,,5.234954,,7.777513,,
338,7.057636,,6.241578,,8.567048,,5.232043,,7.803712,,
339,7.080938,,6.222942,,8.561226,,5.229132,,7.82991,,
340,7.10424,,6.204306,,8.555404,,5.226221,,7.856109,,
341,7.127542,,6.18567,,8.549582,,5.22331,,7.882308,,
342,7.150844,,6.167035,,8.54376,,5.220399,,7.908506,,
343,7.174146,,6.148399,,8.537938,,5.217488,,7.934705,,
344,7.197448,,6.129764,,8.532116,,5.214577,,7.960903,,
345,7.22075,,6.111128,,8.526294,,5.211666,,7.987102,,
346,7.244052,,6.092492,,8.520472,,5.208755,,8.013301,,
347,7.267354,,6.073856,,8.514649,,5.205844,,8.039499,,
348,7.267354,,6.073856,,8.514649,,5.205844,,8.039499,,
349,7.298972,7.307886,6.023903,6.041442,8.49858,8.504523,5.203166,5.200781,8.089008,8.085068,Pretty landscape
350,7.264767,,5.956614,,8.475777,,5.212318,,8.104127,,
351,7.230561,,5.889325,,8.452973,,5.22147,,8.119246,,
352,7.196356,,5.889325,,8.430171,,5.230622,,8.134364,,
353,7.162151,,5.821725,,8.407368,,5.239774,,8.134364,,
354,7.127945,,5.831663,,8.384564,,5.248925,,8.162581,,
355,7.127945,,5.841601,,8.384564,,5.258077,,8.168765,,
356,7.075023,,5.851539,,8.346485,,5.267229,,8.174949,,
357,7.067293,,5.861477,,8.336547,,5.267229,,8.181132,,
358,7.059563,,5.871415,,8.326609,,5.259386,,8.187317,,
359,7.051833,,5.881353,,8.31667,,5.240835,,8.193501,,
360,7.044103,,5.891292,,8.306732,,5.222284,,8.199684,,
361,7.036373,,5.90123,,8.296794,,5.203732,,8.205868,,
362,7.028643,,5.911168,,8.286856,,5.185181,,8.212052,,
363,7.020913,,5.921106,,8.276917,,5.16663,,8.218236,,
364,7.013184,,5.931044,,8.266979,,5.148079,,8.22442,,
365,7.005454,,5.940982,,8.257041,,5.129528,,8.230603,,
366,6.997724,,5.950921,,8.247103,,5.110977,,8.236787,,
367,6.989994,,5.960858,,8.237164,,5.092425,,8.242971,,
368,6.982264,,5.970797,,8.227226,,5.073874,,8.249155,,
369,6.974534,,5.980735,,8.217288,,5.055323,,8.255339,,
370,6.966804,,5.990673,,8.20735,,5.036772,,8.261522,,
371,6.959074,,6.000611,,8.197412,,5.018221,,8.267707,,
372,6.951344,,6.010549,,8.187473,,4.99967,,8.27389,,
373,6.943614,,6.020487,,8.177535,,4.99967,,8.280074,,
374,6.935884,,6.030426,,8.167597,,4.972445,,8.286258,,
375,6.935884,,6.030426,,8.157659,,4.972445,,8.292441,,
376,6.935884,,6.030426,,8.14772,,4.951772,,8.298626,,
377,6.851203,,6.113687,,8.137782,,4.928583,,8.30481,,
378,6.851203,,6.098227,,8.137782,,4.928583,,8.30481,,
379,6.822953,,6.082767,,8.116898,,4.896331,,8.31341,,
380,6.822953,,6.067307,,8.105303,,4.896331,,8.31341,,
381,6.752648,,6.067307,,8.093709,,4.896331,,8.31341,,
382,6.729458,,6.03386,,8.082115,,4.896331,,8.31341,,
383,6.729458,,6.010674,,8.070521,,4.896331,,8.31341,,
384,6.729458,,6.010674,,8.070521,,4.896331,,8.31341,,
385,6.696916,,5.965332,,8.046473,,4.896331,,8.236779,,
386,6.696916,,5.965332,,8.015553,,4.896331,,8.225184,,
387,6.622868,,5.965332,,7.984632,,4.905689,,8.21359,,
388,6.622868,,5.965332,,7.953712,,4.928879,,8.201995,,
389,6.622868,,5.983009,,7.953712,,4.928879,,8.1904,,
390,6.620056,,6.006198,,7.893373,,4.972445,,8.178806,,
391,6.596867,,6.006198,,7.874822,,4.972445,,8.178806,,
392,6.573678,,6.052576,,7.85627,,4.972445,,8.161183,,
393,6.573678,,6.075765,,7.837719,,4.972445,,8.161183,,
394,6.573678,,6.075765,,7.819168,,4.972445,,8.161183,,
395,6.546756,,6.117555,,7.800616,,4.972445,,8.161183,,
396,6.546756,,6.117555,,7.782065,,4.972445,,8.161183,,
397,6.546756,,6.117555,,7.763514,,4.985353,,8.161183,,
398,6.546756,,6.117555,,7.763514,,5.008542,,8.161183,,
399,6.525525,,6.117555,,7.732781,,5.008542,,8.15269,,
400,6.502336,,6.117555,,7.721188,,5.048558,,8.143414,,
401,6.502336,,6.117555,,7.709594,,5.048558,,8.134138,,
402,6.470644,,6.117555,,7.698,,5.048558,,8.124863,,
403,6.470644,,6.117555,,7.686407,,5.048558,,8.115586,,
404,6.439966,,6.117555,,7.686407,,5.071566,,8.106311,,
405,6.409046,,6.117555,,7.661862,,5.094755,,8.097034,,
406,6.378125,,6.117555,,7.646402,,5.094755,,8.097034,,
407,6.378125,,6.117555,,7.630942,,5.141133,,8.085069,,
408,6.316817,,6.120753,,7.615482,,5.164322,,8.085069,,
409,6.293629,,6.120753,,7.615482,,5.164322,,8.085069,,
410,6.270442,,6.193669,,7.591175,,5.200782,,8.090028,,
411,6.270442,,6.193669,,7.591175,,5.200782,,8.101624,,
412,6.270442,,6.193669,,7.554698,,5.200782,,8.113218,,
413,6.238929,,6.190295,,7.508318,,5.200782,,8.124813,,
414,6.21574,,6.167105,,7.508318,,5.200782,,8.136408,,
415,6.192551,,6.143915,,7.438948,,5.212476,,8.148004,,
