Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
0,,0,,0,,0,,0,,0,
1,,0,,0,,0,,0,,0,
2,,0,,0,,0,,0,,0,
3,,0,,0,,0,,0,,0,
4,,0,,0,,0,,0,,0,
5,,0,,0,,0,,0,,0,
6,,0,,0,,0,,0,,0,
7,,0,,0,,0,,0,,0,
8,,0,,0,,0,,0,,0,
9,,0,,0,,0,,0,,0,
10,,0,,0,,0,,0,,0,
11,,0,,0,,0,,0,,0,
12,,0,,0,,0,,0,,0,
13,,0,,0,,0,,0,,0,
14,,0,,0,,0,,0,,0,
15,,0,,0,,0,,0,,0,
16,,0,,0,,0,,0,,0,
17,,0,,0,,0,,0,,0,
18,,0,,0,,0,,0,,0,
19,,0,,0,,0,,0,,0,
20,,0,,0,,0,,0,,0,
21,,0,,0,,0,,0,,0,
22,,0,,0,,0,,0,,0,
23,,0,,0,,0,,0,,0,
24,,0,,0,,0,,0,,0,
25,,0,,0,,0,,0,,0,
26,,0,,0,,0,,0,,0,
27,,0,,0,,0,,0,,0,
28,,0,,0,,0,,0,,0,
29,,0,,0,,0,,0,,0,
30,,0,,0,,0,,0,,0,
31,,0,,0,,0,,0,,0,
32,,0,,0,,0,,0,,0,
33,,0,,0,,0,,0,,0,
34,,0,,0,,0,,0,,0,
35,,0,,0,,0,,0,,0,
36,,0,,0,,0,,0,,0,
37,,0,,0,,0,,0,,0,
38,,0,,0,,0,,0,,0,
39,,0,,0,,0,,0,,0,
40,,0,,0,,0,,0,,0,
41,,0,,0,,0,,0,,0,
42,,0,,0,,0,,0,,0,
43,,0,,0,,0,,0,,0,
44,,0,,0,,0,,0,,0,
45,,0,,0,,0,,0,,0,
46,,0,,0,,0,,0,,0,
47,,0,,0,,0,,0,,0,
48,,0,,0,,0,,0,,0,
49,,0,,0,,0,,0,,0,
50,,0,,0,,0,,0,,0,
51,,0,,0,,0,,0,,0,
52,,0,,0,,0,,0,,0,
53,,0,,0,,0,,0,,0,
54,,0,,0,,0,,0,,0,
55,,0,,0,,0,,0,,0,
56,,0,,0,,0,,0,,0,
57,,0,,0,,0,,0,,0,
58,,0,,0,,0,,0,,0,
59,,0,,0,,0,,0,,0,
60,,0,,0,,0,,0,,0,
61,,0,,0,,0,,0,,0,
62,,0,,0,,0,,0,,0,
63,,0,,0,,0,,0,,0,
64,,0,,0,,0,,0,,0,
65,,0,,0,,0,,0,,0,
66,,0,,0,,0,,0,,0,
67,,0,,0,,0,,0,,0,
68,,0,,0,,0,,0,,0,
69,,0,,0,,0,,0,,0,
70,,0,,0,,0,,0,,0,
71,,0,,0,,0,,0,,0,
72,,0,,0,,0,,0,,0,
73,,0,,0,,0,,0,,0,
74,,0,,0,,0,,0,,0,
75,,0,,0,,0,,0,,0,
76,,0,,0,,0,,0,,0,
77,,0,,0,,0,,0,,0,
78,,0,,0,,0,,0,,0,
79,,0,,0,,0,,0,,0,
80,,0,,0,,0,,0,,0,
81,,0,,0,,0,,0,,0,
82,,0,,0,,0,,0,,0,
83,,0,,0,,0,,0,,0,
84,,0,,0,,0,,0,,0,
85,,0,,0,,0,,0,,0,
86,,0,,0,,0,,0,,0,
87,,0,,0,,0,,0,,0,
88,,0,,0,,0,,0,,0,
89,,0,,0,,0,,0,,0,
90,,0,,0,,0,,0,,0,
91,,0,,0,,0,,0,,0,
92,,0,,0,,0,,0,,0,
93,,0,,0,,0,,0,,0,
94,,0,,0,,0,,0,,0,
95,,0,,0,,0,,0,,0,
96,,0,,0,,0,,0,,0,
97,,0,,0,,0,,0,,0,
98,,0,,0,,0,,0,,0,
99,,0,,0,,0,,0,,0,
100,,0,,0,,0,,0,,0,
101,,0,,0,,0,,0,,0,
102,,0,,0,,0,,0,,0,
103,,0,,0,,0,,0,,0,
104,,0,,0,,0,,0,,0,
105,2.440197,,0,,0,,0,,0,,
106,2.440197,,0,,0,,0,,0,,
107,2.491231,,0,,0,,0,,0,,
108,2.491231,,0,,0,,0,,0,,
109,2.491231,,0,,0,,0,,0,,
110,2.506816,,0,,0,,0,,0,,
111,2.530003,,0,,0,,0,,0,,
112,2.530003,,0,,0,,0,,0,,
113,2.586685,,0,,0,,0,,0,,
114,2.586685,,0,,0,,0,,0,,
115,2.660182,,0,,0,,0,,0,,
116,2.683373,,0,,0,,0,,0,,
117,2.683373,,0,,0,,0,,0,,
118,2.729753,,2.710294,,0,,0,,0,,
119,2.75294,,2.733482,,0,,0,,0,,
120,2.75294,,2.733482,,0,,0,,0,,
121,2.799316,,2.788568,,2.561998,,0,,0,,
122,2.822505,,2.788568,,2.561998,,0,,0,,
123,2.822505,,2.788568,,2.561998,,0,,0,,
124,2.872317,,2.999112,,2.829967,,0,,0,,
125,2.872317,,3.022301,,2.853156,,0,,0,,
126,2.952687,,3.04549,,2.876345,,0,,0,,
127,2.975873,,3.04549,,2.876345,,0,,0,,
128,2.975873,,3.091869,,2.876345,,0,,0,,
129,3.022247,,3.115059,,2.990449,,0,,0,,
130,3.045437,,3.115059,,2.990449,,0,,0,,
131,3.045437,,3.115059,,3.083205,,0,,0,,
132,3.093654,,3.296891,,3.129582,,0,,0,,
133,3.093654,,3.320081,,3.129582,,0,,0,,
134,3.175617,,3.343271,,3.211545,,0,,0,,
135,3.198806,,3.343271,,3.234734,,0,,0,,
136,3.198806,,3.343271,,3.234734,,0,,0,,
137,3.239667,,3.450261,,3.281114,,0,,0,,
138,3.239667,,3.47345,,3.304303,,0,,0,,
139,3.239667,,3.47345,,3.304303,,0,,0,,
140,3.239909,,3.519747,,3.350682,,3.348175,,0,,
141,3.263098,,3.535207,,3.373871,,3.417741,,0,,
142,3.286287,,3.550666,,3.39706,,3.487308,,0,,
143,3.286287,,3.566126,,3.39706,,3.487308,,0,,
144,3.314513,,3.566126,,3.461592,,3.487308,,0,,
145,3.314513,,3.59835,,3.507969,,3.729499,,0,,
146,3.314513,,3.621539,,3.507969,,3.775878,,0,,
147,3.314513,,3.644728,,3.587847,,3.822257,,0,,
148,3.314513,,3.644728,,3.611037,,3.822257,,0,,
149,3.314513,,3.669276,,3.611037,,3.893184,,3.937467,,
150,3.314513,,3.669276,,3.657416,,3.916374,,3.983846,,
151,3.314513,,3.669276,,3.680604,,3.916374,,3.983846,,
152,3.314513,,3.685831,,3.680604,,3.916374,,4.126273,,
153,3.314513,,3.70902,,3.726206,,4.100528,,4.24222,,
154,3.314513,,3.70902,,3.741666,,4.146907,,4.24222,,
155,3.314513,,3.755399,,3.757126,,4.193287,,4.440274,,
156,3.314513,,3.77859,,3.772586,,4.193287,,4.486653,,
157,3.334746,,3.77859,,3.772586,,4.26581,,4.486653,,
158,3.357936,,3.824971,,3.805508,,4.288998,,4.591421,,
159,3.357936,,3.848157,,3.828696,,4.288998,,4.591421,,
160,3.389358,,3.848157,,3.828696,,4.335376,,4.732049,,
161,3.389358,,3.893806,,3.874347,,4.358566,,4.755239,,
162,3.389358,,3.893806,,3.874347,,4.358566,,4.755239,,
163,3.389358,,3.893806,,3.874347,,4.404945,,4.811303,,
164,3.389358,,3.893806,,3.874347,,4.428135,,4.857682,,
165,3.389358,,3.893806,,3.874347,,4.428135,,4.857682,,
166,3.389358,,3.893806,,3.874347,,4.478923,,4.946031,,
167,3.389358,,3.893806,,3.874347,,4.478923,,4.969219,,
168,3.389358,,3.880444,,3.874347,,4.54495,,4.992407,,
169,3.389358,,3.857257,,3.874347,,4.54495,,4.992407,,
170,3.389358,,3.857257,,3.874347,,4.54495,,5.038785,,
171,3.397439,,3.818966,,3.874347,,4.561116,,5.061974,,
172,3.420628,,3.818966,,3.874347,,4.561116,,5.061974,,
173,3.420628,,3.801923,,3.874347,,4.636837,,5.09131,,
174,3.4642,,3.778732,,3.874347,,4.660027,,5.09131,,
175,3.4642,,3.778732,,3.874347,,4.660027,,5.09131,,
176,3.4642,,3.744118,,3.874347,,4.718172,,5.103077,,
177,3.4642,,3.744118,,3.874347,,4.718172,,5.126265,,
178,3.4642,,3.744118,,3.874347,,4.790201,,5.126265,,
179,3.4642,,3.731146,,3.861375,,4.813389,,5.166155,,
180,3.4642,,3.731146,,3.861375,,4.813389,,5.166155,,
181,3.4642,,3.669276,,3.799503,,4.859766,,5.166155,,
182,3.4642,,3.669276,,3.799503,,4.882956,,5.166155,,
183,3.4642,,3.669276,,3.799503,,4.882956,,5.166155,,
184,3.454037,,3.648943,,3.799503,,4.91917,,5.166155,,
185,3.430848,,3.648943,,3.799503,,4.91917,,5.166155,,
186,3.430848,,3.594433,,3.799503,,4.938294,,5.166155,,
187,3.389358,,3.594433,,3.799503,,4.961482,,5.166155,,
188,3.389358,,3.594433,,3.799503,,4.961482,,5.166155,,
189,3.389358,,3.580588,,3.799503,,4.994014,,5.166155,,
190,3.389358,,3.557397,,3.799503,,4.994014,,5.166155,,
191,3.36656,,3.557397,,3.799503,,5.016813,,5.166155,,
192,3.343371,,3.502448,,3.790934,,5.040003,,5.166155,,
