Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
364,8.104533,,0,,0,,0,,0,,
365,8.104533,,0,,0,,0,,0,,
366,8.104533,,0,,0,,0,,0,,
367,8.104533,,0,,0,,0,,0,,
368,8.104533,,0,,0,,0,,0,,
369,8.104533,,0,,0,,0,,0,,
370,8.104533,,0,,0,,0,,0,,
371,8.104533,,0,,0,,0,,0,,
372,8.104533,,0,,0,,0,,0,,
373,8.104533,,0,,0,,0,,0,,
374,8.104533,,0,,0,,0,,0,,
375,8.104533,,0,,0,,0,,0,,
376,8.095281,,0,,0,,0,,0,,
377,8.072091,,0,,0,,0,,0,,
378,8.072091,,0,,0,,0,,0,,
379,8.029688,,0,,0,,0,,0,,
380,8.029688,,0,,0,,0,,0,,
381,8.029688,,0,,0,,0,,0,,
382,8.029688,,0,,0,,0,,0,,
383,7.996852,,0,,0,,0,,0,,
384,7.96207,,0,,0,,0,,0,,
385,7.927288,,0,,0,,0,,0,,
386,7.892505,,0,,0,,0,,0,,
387,7.857723,,0,,0,,0,,0,,
388,7.857723,,0,,0,,0,,0,,
389,7.782489,,0,,0,,0,,0,,
390,7.736109,,0,,0,,0,,0,,
391,7.736109,,0,,0,,0,,0,,
392,7.64739,,0,,0,,0,,0,,
393,7.616472,,0,,0,,0,,0,,
394,7.585554,,0,,0,,0,,0,,
395,7.554636,,0,,0,,0,,0,,
396,7.554636,,0,,0,,0,,0,,
397,7.486306,,0,,0,,0,,0,,
398,7.439928,,0,,0,,0,,0,,
399,7.39355,,0,,0,,0,,0,,
400,7.347171,,0,,0,,0,,0,,
401,7.300793,,0,,0,,0,,0,,
402,7.254415,,0,,0,,0,,0,,
403,7.254415,,0,,0,,0,,0,,
404,7.176574,,0,,0,,0,,0,,
405,7.145656,,0,,0,,0,,0,,
406,7.114738,,0,,0,,0,,0,,
407,7.114738,,0,,0,,0,,0,,
408,7.048133,,0,,0,,0,,0,,
409,6.978564,,0,,0,,0,,0,,
410,6.908996,,0,,0,,0,,0,,
411,6.908996,,0,,0,,0,,0,,
412,6.790637,,0,,0,,0,,0,,
413,6.744259,,0,,0,,0,,0,,
414,6.697881,,0,,0,,0,,0,,
415,6.651503,,0,,0,,0,,0,,
416,6.605125,,0,,0,,0,,0,,
