Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
333,5.494927,,6.383532,,0,,0,,0,,
334,5.479467,,6.352613,,0,,0,,0,,
335,5.464008,,6.321694,,0,,0,,0,,
336,5.448549,,6.290776,,0,,0,,0,,
337,5.433089,,6.259857,,0,,0,,0,,
338,5.41763,,6.259857,,0,,0,,0,,
339,5.402171,,6.198019,,0,,0,,0,,
340,5.386711,,6.1671,,0,,0,,0,,
341,5.371252,,6.136182,,0,,0,,0,,
342,5.355793,,6.105263,,0,,0,,0,,
343,5.355793,,6.074344,,0,,0,,0,,
344,5.322788,,6.043426,,0,,0,,0,,
345,5.304237,,6.012507,,0,,0,,0,,
346,5.285686,,5.981588,,0,,0,,0,,
347,5.267135,,5.950669,,0,,0,,0,,
348,5.248583,,5.950669,,0,,0,,0,,
349,5.230032,,5.888832,,0,,0,,0,,
350,5.211481,,5.857913,,0,,0,,0,,
351,5.211481,,5.826995,,0,,0,,0,,
352,5.17001,,5.796076,,0,,0,,0,,
353,5.144245,,5.765157,,0,,0,,0,,
354,5.118479,,5.734239,,0,,0,,0,,
355,5.092714,,5.70332,,0,,0,,0,,
356,5.066948,,5.672401,,0,,0,,0,,
357,5.041183,,5.672401,,0,,0,,0,,
358,5.015418,,5.611728,,0,,0,,0,,
359,4.989652,,5.588539,,0,,0,,0,,
360,4.963887,,5.56535,,0,,0,,0,,
361,4.938121,,5.542161,,0,,0,,0,,
362,4.912356,,5.518971,,0,,0,,0,,
363,4.88659,,5.495782,,0,,0,,0,,
364,4.860825,,5.472593,,0,,0,,0,,
365,4.860825,,5.449404,,0,,0,,0,,
366,4.809505,,5.426215,,0,,0,,0,,
367,4.786315,,5.426215,,0,,0,,0,,
368,4.763126,,5.381387,,0,,0,,0,,
369,4.739937,,5.36151,,0,,0,,0,,
370,4.716748,,5.341634,,0,,0,,0,,
371,4.693559,,5.321757,,0,,0,,0,,
372,4.67037,,5.30188,,0,,0,,0,,
373,4.647181,,5.282004,,0,,0,,0,,
374,4.623992,,5.262127,,0,,0,,0,,
375,4.623992,,5.24225,,0,,0,,0,,
376,4.583782,,5.222374,,0,,0,,0,,
377,4.576052,,5.202497,,0,,0,,0,,
378,4.568322,,5.202497,,0,,0,,0,,
379,4.560592,,5.164827,,0,,0,,0,,
380,4.552863,,5.157098,,0,,0,,0,,
381,4.545133,,5.149368,,0,,0,,0,,
382,4.537403,,5.141639,,0,,0,,0,,
383,4.529673,,5.133909,,0,,0,,0,,
384,4.521944,,5.12618,,0,,0,,0,,
385,4.514214,,5.11845,,0,,0,,0,,
386,4.506484,,5.110721,,0,,0,,0,,
387,4.498754,,5.102992,,0,,0,,0,,
388,4.491024,,5.102992,,0,,0,,0,,
389,4.483294,,5.091311,,0,,0,,0,,
390,4.475564,,5.091311,,0,,0,,0,,
391,4.467835,,5.091311,,0,,0,,0,,
392,4.460105,,5.091311,,0,,0,,0,,
393,4.452375,,5.091311,,0,,0,,0,,
394,4.452375,,5.091311,,0,,0,,0,,
395,4.437175,,5.091311,,0,,0,,0,,
396,4.437175,,5.091311,,0,,0,,0,,
397,4.437175,,5.091311,,0,,0,,0,,
398,4.437175,,5.091311,,0,,0,,0,,
399,4.437175,,5.091311,,0,,0,,0,,
400,4.437175,,5.092797,,0,,0,,0,,
401,4.437175,,5.100527,,0,,0,,0,,
402,4.437175,,5.108257,,0,,0,,0,,
403,4.437175,,5.115986,,0,,0,,0,,
404,4.437175,,5.123716,,0,,0,,0,,
405,4.437175,,5.131446,,0,,0,,0,,
406,4.437175,,5.139175,,0,,0,,0,,
407,4.444502,,5.146905,,0,,0,,0,,
408,4.454441,,5.154635,,0,,0,,0,,
409,4.464379,,5.154635,,0,,0,,0,,
410,4.474317,,5.177977,,0,,0,,0,,
411,4.484255,,5.201166,,0,,0,,0,,
412,4.494194,,5.224355,,0,,0,,0,,
413,4.504132,,5.247544,,0,,0,,0,,
414,4.51407,,5.270733,,0,,0,,0,,
415,4.524008,,5.293922,,0,,0,,0,,
416,4.533947,,5.317111,,0,,0,,0,,
417,4.543885,,5.3403,,0,,0,,0,,
418,4.553823,,5.363489,,0,,0,,0,,
419,4.563761,,5.363489,,0,,0,,0,,
420,4.573699,,5.418087,,0,,0,,0,,
421,4.583638,,5.451215,,0,,0,,0,,
422,4.593576,,5.484342,,0,,0,,0,,
423,4.603514,,5.517469,,0,,0,,0,,
424,4.613452,,5.550596,,0,,0,,0,,
425,4.623391,,5.583724,,0,,0,,0,,
426,4.633329,,5.616851,,0,,0,,0,,
427,4.643267,,5.649978,,0,,0,,0,,
428,4.643267,,5.683105,,0,,0,,0,,
429,4.66462,,5.716232,,0,,0,,0,,
430,4.684784,,5.716232,,0,,0,,0,,
431,4.704949,,5.785416,,0,,0,,0,,
432,4.725113,,5.824064,,0,,0,,0,,
433,4.745277,,5.862712,,0,,0,,0,,
434,4.765442,,5.901361,,0,,0,,0,,
435,4.785606,,5.940009,,0,,0,,0,,
436,4.80577,,5.978657,,0,,0,,0,,
437,4.825934,,6.017305,,0,,0,,0,,
438,4.846099,,6.055954,,0,,0,,0,,
439,4.866263,,6.094602,,0,,0,,0,,
440,4.886427,,6.094602,,0,,0,,0,,
441,4.906592,,6.178452,,0,,0,,0,,
442,4.926756,,6.224831,,0,,0,,0,,
443,4.94692,,6.27121,,0,,0,,0,,
444,4.967084,,6.317588,,0,,0,,0,,
445,4.987249,,6.363966,,0,,0,,0,,
446,5.007413,,6.410345,,0,,0,,0,,
447,5.027577,,6.456723,,0,,0,,0,,
448,5.047742,,6.456723,,0,,0,,0,,
449,5.067906,,6.535028,,0,,0,,0,,
450,5.08807,,6.562855,,0,,0,,0,,
451,5.108234,,6.590683,,0,,0,,0,,
452,5.128399,,6.61851,,0,,0,,0,,
453,5.148563,,6.646337,,0,,0,,0,,
454,5.168727,,6.674164,,0,,0,,0,,
455,5.188892,,6.701992,,0,,0,,0,,
456,5.209056,,6.701992,,0,,0,,0,,
457,5.22922,,6.737882,,0,,0,,0,,
458,5.249384,,6.737882,,0,,0,,0,,
459,5.269549,,6.737882,,0,,0,,0,,
460,5.289713,,6.737882,,0,,0,,0,,
461,5.309877,,6.737882,,0,,0,,0,,
462,5.330042,,6.737882,,0,,0,,0,,
463,5.350206,,6.737882,,0,,0,,0,,
464,5.37037,,6.737882,,0,,0,,0,,
465,5.37037,,6.730446,,0,,0,,0,,
466,5.410782,,6.718851,,0,,0,,0,,
467,5.433971,,6.707257,,0,,0,,0,,
468,5.45716,,6.695662,,0,,0,,0,,
469,5.48035,,6.684068,,0,,0,,0,,
470,5.503539,,6.684068,,0,,0,,0,,
471,5.526728,,6.654403,,0,,0,,0,,
472,5.549917,,6.608024,,0,,0,,0,,
473,5.573106,,6.561645,,0,,0,,0,,
474,5.596295,,6.515265,,0,,0,,0,,
475,5.596295,,6.468886,,0,,0,,0,,
476,5.643289,5.634677,6.422507,,0,,0,,0,,
477,5.668262,,6.422507,,0,,0,,0,,
478,5.693235,,6.321272,,0,,0,,0,,
479,5.718208,,6.2633,,0,,0,,0,,
480,5.743181,,6.205328,,0,,0,,0,,
481,5.768154,,6.147355,,0,,0,,0,,
482,5.793128,,6.089383,,0,,0,,0,,
483,5.8181,,6.089383,,0,,0,,0,,
484,5.843074,,5.970238,,0,,0,,0,,
485,5.868047,,5.900671,,0,,0,,0,,
486,5.89302,,5.900671,,0,,0,,0,,
487,5.917993,,5.763624,,0,,0,,0,,
488,5.942966,,5.737123,,0,,0,,0,,
489,5.967939,,5.710621,,0,,0,,0,,
490,5.992912,,5.68412,,0,,0,,0,,
491,6.017886,,5.657618,,0,,0,,0,,
492,6.042859,,5.631116,,0,,0,,0,,
493,6.067832,,5.604615,,0,,0,,0,,
494,6.092805,,5.578113,,0,,0,,0,,
495,6.117778,,5.551611,,0,,0,,0,,
496,6.117778,,5.52511,,0,,0,,0,,
497,6.164244,,5.498609,,0,,0,,0,,
498,6.179703,,5.498609,,0,,0,,0,,
499,6.195163,,5.465533,,0,,0,,0,,
500,6.210622,,5.465533,,0,,0,,0,,
501,6.226081,,5.465533,,0,,0,,0,,
502,6.24154,,5.465533,,0,,0,,0,,
503,6.257,,5.465533,,0,,0,,0,,
504,6.272459,,5.465533,,0,,0,,0,,
505,6.287919,,5.465533,,0,,0,,0,,
506,6.287919,,5.465533,,0,,0,,0,,
507,6.313557,,5.465533,,0,,0,,0,,
508,6.321287,,5.466178,,0,,0,,0,,
509,6.329017,,5.475453,,0,,0,,0,,
510,6.336747,,5.484729,,0,,0,,0,,
511,6.344477,,5.494004,,0,,0,,0,,
512,6.352206,,5.50328,,0,,0,,0,,
513,6.359936,,5.512555,,0,,0,,0,,
514,6.367666,,5.52183,,0,,0,,0,,
515,6.375396,,5.52183,,0,,0,,0,,
516,6.383126,,5.54039,,0,,0,,0,,
517,6.390856,,5.569376,,0,,0,,0,,
518,6.398586,,5.598362,,0,,0,,0,,
519,6.406316,,5.627348,,0,,0,,0,,
520,6.414045,,5.656335,,0,,0,,0,,
521,6.421775,,5.685321,,0,,0,,0,,
522,6.429505,,5.714307,,0,,0,,0,,
523,6.437235,,5.743294,,0,,0,,0,,
524,6.444965,,5.77228,,0,,0,,0,,
525,6.444965,,5.801267,,0,,0,,0,,
526,6.451896,,5.830253,,0,,0,,0,,
527,6.432799,,5.859239,,0,,0,,0,,
528,6.413702,,5.859239,,0,,0,,0,,
529,6.394605,,5.917944,,0,,0,,0,,
530,6.375508,,5.955047,,0,,0,,0,,
531,6.356411,,5.99215,,0,,0,,0,,
532,6.337314,,6.029253,,0,,0,,0,,
533,6.318217,,6.066356,,0,,0,,0,,
534,6.299119,,6.103458,,0,,0,,0,,
535,6.280023,,6.140561,,0,,0,,0,,
536,6.260926,,6.140561,,0,,0,,0,,
537,6.241828,,6.214717,,0,,0,,0,,
538,6.222732,,6.249501,,0,,0,,0,,
539,6.203635,,6.284284,,0,,0,,0,,
540,6.184537,,6.319067,,0,,0,,0,,
541,6.165441,,6.35385,,0,,0,,0,,
542,6.146343,,6.388634,,0,,0,,0,,
543,6.127246,,6.388634,,0,,0,,0,,
544,6.10815,,6.451636,,0,,0,,0,,
545,6.089052,,6.474825,,0,,0,,0,,
546,6.069955,,6.498015,,0,,0,,0,,
547,6.050858,,6.521204,,0,,0,,0,,
548,6.031761,,6.544394,,0,,0,,0,,
549,6.012664,,6.544394,,0,,0,,0,,
550,5.993567,,6.586905,,0,,0,,0,,
551,5.97447,,6.57531,,0,,0,,0,,
552,5.955373,,6.563716,,0,,0,,0,,
553,5.955373,,6.552121,,0,,0,,0,,
554,5.906732,,6.540527,,0,,0,,0,,
555,5.875813,,6.528932,,0,,0,,0,,
556,5.844894,,6.528932,,0,,0,,0,,
557,5.813975,,6.482924,,0,,0,,0,,
558,5.783056,,6.436545,,0,,0,,0,,
559,5.752137,,6.436545,,0,,0,,0,,
560,5.721218,,6.345593,,0,,0,,0,,
561,5.690299,,6.303432,,0,,0,,0,,
562,5.690299,,6.26127,,0,,0,,0,,
563,5.623488,,6.219107,,0,,0,,0,,
564,5.567834,,6.176945,,0,,0,,0,,
565,5.512179,,6.134783,,0,,0,,0,,
566,5.456525,,6.092621,,0,,0,,0,,
567,5.400871,,6.050459,,0,,0,,0,,
568,5.345217,,6.008297,,0,,0,,0,,
569,5.289562,,5.966135,,0,,0,,0,,
570,5.289562,,5.923973,,0,,0,,0,,
571,5.17948,,5.881811,,0,,0,,0,,
572,5.133102,,5.839648,,0,,0,,0,,
573,5.086725,,5.797486,,0,,0,,0,,
574,5.040347,,5.755324,,0,,0,,0,,
575,4.993969,,5.713162,,0,,0,,0,,
576,4.947592,,5.671,,0,,0,,0,,
577,4.901215,,5.671,,0,,0,,0,,
578,4.854837,,5.604754,,0,,0,,0,,
579,4.808459,,5.589295,,0,,0,,0,,
580,4.762082,,5.573836,,0,,0,,0,,
581,4.715704,,5.558377,,0,,0,,0,,
582,4.669326,,5.558377,,0,,0,,0,,
583,4.622949,,5.532626,,0,,0,,0,,
584,4.576571,,5.52335,,0,,0,,0,,
585,4.530194,,5.514075,,0,,0,,0,,
586,4.483816,,5.504799,,0,,0,,0,,
587,4.483816,,5.495523,,0,,0,,0,,
588,4.398746,,5.486248,,0,,0,,0,,
589,4.360097,,5.476972,,0,,0,,0,,
590,4.321448,,5.476972,,0,,0,,0,,
591,4.2828,,5.472646,,0,,0,,0,,
592,4.244151,,5.481922,,0,,0,,0,,
593,4.205502,,5.491198,,0,,0,,0,,
594,4.166853,,5.500473,,0,,0,,0,,
595,4.128204,,5.509749,,0,,0,,0,,
596,4.128204,,5.519024,,0,,0,,0,,
597,4.056281,,5.5283,,0,,0,,0,,
598,4.034875,,5.5283,,0,,0,,0,,
599,4.01347,,5.585696,,0,,0,,0,,
600,3.992065,,5.650624,,0,,0,,0,,
601,3.97066,,5.715551,,0,,0,,0,,
