Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
41,1.144036,,2.474764,,6.294201,,2.459189,,2.114004,,
42,1.144036,,2.567521,,6.303477,,2.468465,,2.129463,,
43,1.144036,,2.567521,,6.312752,,2.477741,,2.144923,,
44,1.144036,,2.640867,,6.322028,,2.487016,,2.160383,,
45,1.144036,,2.664057,,6.331304,,2.496292,,2.175842,,
46,1.144036,,2.664057,,6.331304,,2.505568,,2.191302,,
47,1.144036,,2.724569,,6.348913,,2.514844,,2.206761,,
48,1.144036,,2.724569,,6.356643,,2.514844,,2.222221,,
49,1.167121,,2.724569,,6.364372,,2.539552,,2.222221,,
50,1.19031,,2.99168,,6.372102,,2.555011,,2.25314,,
51,1.213499,,2.99168,,6.379832,,2.57047,,2.2686,,
52,1.236688,,2.99168,,6.387561,,2.57047,,2.284059,,
53,1.259877,,3.377055,,6.395291,,2.599004,,2.299519,,
54,1.259877,,3.377055,,6.403021,,2.599004,,2.314978,,
55,1.306256,,3.457277,,6.410751,,2.599004,,2.330438,,
56,1.329445,,3.480465,,6.410751,,2.599004,,2.345897,,
57,1.352635,,3.480465,,6.419046,,2.620496,,2.361357,,
58,1.375824,,3.534101,,6.419046,,2.643685,,2.376816,,
59,1.399014,,3.534101,,6.419046,,2.643685,,2.392276,,
60,1.399014,,3.610649,,6.419046,,2.684659,,2.407735,,
61,1.445393,,3.633837,,6.419046,,2.700118,,2.423195,,
62,1.468582,,3.633837,,6.419046,,2.715577,,2.438654,,
63,1.491771,,3.680213,,6.419046,,2.731036,,2.454114,,
64,1.491771,,3.703402,,6.419046,,2.731036,,2.454114,,
65,1.558042,,3.703402,,6.419046,,2.758639,,2.488822,,
66,1.604421,,3.749779,,6.419046,,2.770234,,2.508698,,
67,1.604421,,3.77297,,6.419046,,2.781828,,2.528574,,
68,1.685485,,3.77297,,6.409301,,2.793423,,2.54845,,
69,1.713312,,3.819351,,6.393842,,2.805017,,2.568326,,
70,1.741139,,3.842539,,6.378382,,2.805017,,2.588202,,
71,1.768965,,3.865726,,6.362923,,2.831008,,2.608078,,
72,1.796792,,3.865726,,6.362923,,2.84956,,2.627954,,
73,1.824619,,3.865726,,6.335053,,2.868111,,2.64783,,
74,1.852446,,3.972713,,6.323459,,2.886662,,2.667706,,
75,1.852446,,3.995902,,6.311864,,2.905214,,2.667706,,
76,1.905496,,4.019091,,6.30027,,2.923765,,2.704979,,
77,1.928685,,4.019091,,6.288675,,2.942317,,2.720438,,
78,1.928685,,4.065469,,6.288675,,2.942317,,2.735898,,
79,1.978934,,4.088658,,6.269358,,2.980968,,2.751357,,
80,2.013717,,4.088658,,6.269358,,3.004157,,2.751357,,
81,2.0485,,4.135036,,6.269358,,3.027346,,2.793408,,
82,2.083283,,4.158226,,6.269358,,3.050535,,2.824327,,
83,2.118066,,4.158226,,6.269358,,3.073725,,2.855246,,
84,2.152849,,4.204604,,6.257935,,3.096914,,2.886165,,
85,2.152849,,4.227794,,6.234746,,3.096914,,2.917084,,
86,2.212228,,4.250983,,6.234746,,3.122913,,2.948003,,
87,2.235418,,4.274173,,6.194513,,3.122913,,2.978922,,
88,2.235418,,4.297362,,6.194513,,3.122913,,3.009841,,
89,2.281797,,4.297362,,6.194513,,3.122913,,3.009841,,
90,2.304986,,4.343451,,6.194513,,3.122913,,3.0711,,
91,2.328174,,4.358911,,6.194513,,3.122913,,3.086559,,
92,2.351363,,4.37437,,6.194513,,3.132738,,3.102018,,
93,2.374552,,4.389829,,6.194513,,3.155927,,3.117477,,
94,2.374552,,4.389829,,6.194513,,3.155927,,3.117477,,
95,2.420929,,4.422263,,6.194513,,3.202303,,3.150561,,
96,2.444119,,4.445452,,6.194513,,3.225492,,3.177063,,
97,2.467309,,4.468642,,6.194513,,3.248682,,3.203565,,
98,2.467309,,4.491831,,6.194513,,3.248682,,3.230067,,
99,2.513688,,4.515021,,6.172053,,3.2726,,3.256569,,
100,2.536878,,4.53821,,6.148863,,3.2726,,3.283071,,
101,2.536878,,4.53821,,6.148863,,3.2726,,3.309573,,
102,2.600438,,4.53821,,6.102484,,3.2726,,3.336075,,
103,2.646816,,4.569371,,6.079295,,3.2726,,3.362577,,
104,2.693194,,4.584831,,6.079295,,3.2726,,3.389079,,
105,2.739572,,4.60029,,6.044825,,3.2726,,3.415581,,
106,2.739572,,4.615749,,6.044825,,3.2726,,3.415581,,
107,2.811468,,4.615749,,6.003098,,3.2726,,3.455173,,
108,2.834657,,4.648879,,5.956719,,3.2726,,3.466768,,
109,2.834657,,4.672067,,5.956719,,3.2726,,3.478362,,
110,2.881035,,4.672067,,5.956719,,3.2726,,3.489957,,
111,2.904224,,4.718443,,5.817587,,3.2726,,3.501551,,
112,2.904224,,4.741634,,5.817587,,3.2726,,3.513146,,
113,2.954037,,4.764825,,5.724833,,3.2726,,3.524741,,
114,2.984957,,4.764825,,5.724833,,3.2726,,3.536335,,
115,3.015875,,4.791938,,5.651338,,3.2726,,3.54793,,
116,3.046794,,4.791938,,5.628148,,3.2726,,3.559525,,
117,3.046794,,4.791938,,5.628148,,3.2726,,3.571119,,
118,3.101171,,4.791938,,5.581769,,3.2726,,3.582714,,
119,3.119722,,4.791938,,5.558581,,3.2726,,3.594308,,
120,3.138273,,4.797675,,5.558581,,3.2726,,3.605903,,
121,3.156824,,4.803472,,5.520916,,3.255178,,3.617498,,
122,3.175375,,4.809268,,5.520916,,3.255178,,3.629092,,
123,3.193927,,4.815065,,5.520916,,3.197755,,3.640687,,
124,3.212477,,4.820863,,5.51748,,3.197755,,3.652282,,
125,3.212477,,4.82666,,5.494291,,3.197755,,3.652282,,
126,3.252058,,4.832457,,5.471101,,3.197755,,3.681667,,
127,3.275247,,4.838253,,5.471101,,3.197755,,3.704856,,
128,3.275247,,4.84405,,5.446072,,3.197755,,3.728045,,
129,3.314513,,4.849847,,5.446072,,3.19064,,3.751235,,
130,3.314513,,4.855645,,5.446072,,3.167451,,3.774424,,
131,3.314513,,4.861442,,5.430001,,3.167451,,3.774424,,
132,3.31635,,4.867239,,5.406813,,3.122913,,3.820189,,
133,3.339539,,4.873035,,5.406813,,3.122913,,3.835648,,
134,3.362729,,4.878832,,5.349641,,3.122913,,3.851107,,
135,3.362729,,4.88463,,5.349641,,3.122913,,3.866566,,
136,3.402524,,4.890427,,5.276634,,3.122913,,3.882026,,
137,3.417983,,4.896224,,5.253446,,3.122913,,3.897485,,
138,3.433443,,4.90202,,5.253446,,3.122913,,3.912945,,
139,3.433443,,4.907817,,5.207068,,3.122913,,3.928404,,
140,3.464442,,4.913615,,5.183878,,3.122913,,3.943863,,
141,3.487631,,4.919412,,5.183878,,3.122913,,3.943863,,
142,3.51082,,4.925209,,5.146697,,3.122913,,3.977848,,
143,3.51082,,4.931005,,5.146697,,3.122913,,4.001037,,
144,3.557198,,4.931005,,5.146697,,3.122913,,4.024225,,
145,3.580387,,4.9426,4.94162,5.142779,,3.122913,,4.047414,,
146,3.580387,,4.948397,,5.119589,,3.122913,,4.070603,,
147,3.613891,,4.954195,,5.0964,,3.122913,,4.093791,,
148,3.613891,,4.959992,,5.0964,,3.122913,,4.116981,,
149,3.613891,,4.965789,,5.0964,,3.122913,,4.140169,,
150,3.613891,,4.971587,,4.989407,,3.122913,,4.163358,,
151,3.613891,,4.977384,,4.966219,,3.122913,,4.163358,,
152,3.613891,,4.983181,,4.966219,,3.106356,,4.209736,,
153,3.613891,,4.988979,,4.919844,,3.083166,,4.232925,,
154,3.613891,,4.994776,,4.896654,,3.083166,,4.256114,,
155,3.602612,,5.000574,,4.873464,,3.048067,,4.279303,,
156,3.579422,,5.006371,,4.873464,,3.048067,,4.302492,,
157,3.579422,,5.012168,,4.84732,,3.048067,,4.325681,,
158,3.533043,,5.017966,,4.84732,,3.048067,,4.34887,,
159,3.509855,,5.023763,,4.84732,,3.048067,,4.37206,,
160,3.509855,,5.029561,,4.83236,,3.048067,,4.37206,,
161,3.4642,,5.035358,,4.809171,,3.048067,,4.418583,,
162,3.4642,,5.041155,,4.809171,,3.048067,,4.44641,,
163,3.4642,,5.046953,,4.753109,,3.038383,,4.474237,,
164,3.4642,,5.05275,,4.753109,,3.015194,,4.502064,,
165,3.451777,,5.058547,,4.697632,,3.015194,,4.529891,,
166,3.436317,,5.064345,,4.697632,,2.976164,,4.557719,,
167,3.420858,,5.070142,,4.697632,,2.991623,,4.585546,,
168,3.405399,,5.07594,,4.697632,,3.007082,,4.613373,,
169,3.405399,,5.081737,,4.697632,,3.022542,,4.613373,,
170,3.389358,,5.081737,,4.708791,,3.038001,,4.669028,,
171,3.389358,,5.091311,,4.720385,,3.05346,,4.696855,,
172,3.389358,,5.091311,,4.73198,,3.068919,,4.724682,,
173,3.389358,,5.091311,,4.743574,,3.084378,,4.752509,,
174,3.389358,,5.091311,,4.755169,,3.099838,,4.780336,,
175,3.389358,,5.091311,,4.766764,,3.115297,,4.808164,,
176,3.389358,,5.091311,,4.778358,,3.130756,,4.835991,,
177,3.389358,,5.091311,,4.789953,,3.146215,,4.835991,,
178,3.389358,,5.091311,,4.801547,,3.161674,,4.891645,,
179,3.389358,,5.093905,,4.813142,,3.177134,,4.919472,,
180,3.389358,,5.103181,,4.824736,,3.192593,,4.947299,,
181,3.389358,,5.112456,,4.836331,,3.208052,,4.975126,,
182,3.389358,,5.121732,,4.847926,,3.223511,,5.002953,,
183,3.389358,,5.131008,,4.85952,,3.23897,,5.03078,,
184,3.399521,,5.140283,,4.871115,,3.25443,,5.058607,,
185,3.42271,,5.149559,,4.882709,,3.269889,,5.058607,,
186,3.42271,,5.149559,,4.894304,,3.285348,,5.110435,,
187,3.469089,,5.166153,,4.905898,,3.300807,,5.133624,,
188,3.492277,,5.166153,,4.917493,,3.316266,,5.156812,,
189,3.515465,,5.166153,,4.929087,,3.331725,,5.180001,,
190,3.515465,,5.166153,,4.940682,,3.331725,3.347445,5.203189,,
191,3.539046,,5.166153,,4.952277,,3.355994,,5.203189,,
192,3.539046,,5.166153,,4.963871,,3.36469,,5.249567,,
193,3.539046,,5.166153,,4.975466,,3.373386,,5.272757,,
194,3.539046,,5.166153,,4.975466,,3.382082,,5.295946,,
195,3.535753,,5.166153,,4.997783,4.997008,3.390778,,5.319136,,
196,3.512563,,5.166153,,5.003239,,3.399474,,5.342325,,
197,3.489373,,5.166153,,5.008696,,3.40817,,5.365515,,
198,3.489373,,5.166153,,5.014152,,3.416866,,5.365515,,
199,3.4642,,5.166153,,5.019608,,3.425562,,5.365515,,
200,3.4642,,5.166153,,5.025064,,3.434258,,5.397659,,
201,3.4642,,5.166153,,5.03052,,3.442954,,5.420849,,
202,3.4642,,5.166153,,5.035977,,3.45165,,5.420849,,
203,3.4642,,5.165474,,5.041433,,3.460346,,5.467568,,
204,3.4642,,5.156199,,5.046889,,3.469042,,5.495395,,
205,3.4642,,5.146924,,5.052346,,3.477738,,5.523222,,
206,3.4642,,5.137648,,5.057802,,3.486434,,5.551049,,
207,3.4642,,5.128372,,5.063258,,3.49513,,5.578876,,
208,3.4642,,5.119097,,5.068715,,3.503825,,5.606703,,
209,3.4642,,5.109821,,5.074171,,3.512522,,5.634531,,
210,3.4642,,5.109821,,5.079627,,3.521217,,5.634531,,
211,3.4642,,5.091311,,5.085083,,3.529913,,5.690164,,
212,3.4642,,5.091311,,5.090539,,3.538609,,5.713352,,
213,3.4642,,5.091311,,5.095996,,3.547305,,5.736541,,
214,3.4642,,5.091311,,5.101452,,3.556001,,5.736541,,
215,3.4642,,5.091311,,5.106908,,3.556001,,5.736541,,
216,3.4642,,5.088794,,5.112365,,3.571977,,5.917616,,
217,3.4642,,5.073335,,5.117821,,3.571977,,5.936167,,
218,3.4642,,5.057875,,5.123277,,3.571977,,5.954719,,
219,3.4642,,5.042416,,5.128734,,3.571977,,5.97327,,
220,3.4642,,5.026956,,5.13419,,3.571977,,5.991821,,
221,3.4642,,5.011496,,5.139646,,3.579437,,6.010373,,
222,3.4642,,4.996037,,5.139646,,3.602624,,6.028924,,
223,3.4642,,4.980577,,5.146697,,3.602624,,6.028924,,
224,3.4642,,4.965117,,5.146697,,3.648274,,6.064283,,
225,3.4642,,4.965117,,5.146697,,3.663733,,6.064283,,
226,3.4642,,4.934198,,5.146697,,3.679193,,6.064283,,
227,3.4642,,4.918738,,5.146697,,3.694652,,6.064283,,
228,3.4642,,4.903278,,5.146697,,3.694652,,6.079592,,
229,3.4642,3.4642,4.887819,,5.142791,,3.721665,,6.09726,,
230,3.4642,,4.887819,,5.127332,,3.721665,,6.114928,,
231,3.4642,,4.861839,,5.111872,,3.721665,,6.132596,,
232,3.4642,,4.85411,,5.096413,,3.722054,,6.150263,,
233,3.4642,,4.846381,,5.096413,,3.737513,,6.167931,,
234,3.4642,,4.838651,,5.071851,,3.752972,,6.185599,,
235,3.4642,,4.830922,,5.071851,,3.768431,,6.203267,,
236,3.4642,,4.823193,,5.071851,,3.768431,,6.220934,,
237,3.4642,,4.815464,,5.071851,,3.800771,,6.238603,,
238,3.4642,,4.807734,,5.071851,,3.82396,,6.25627,,
239,3.4642,,4.800005,,5.071851,,3.84715,,6.273938,,
240,3.4642,,4.800005,,5.071851,,3.84715,,6.291606,,
241,3.4642,,4.777154,,5.071851,,3.878745,,6.309274,,
242,3.4642,,4.761693,,5.071851,,3.886474,,6.326941,,
243,3.4642,,4.746233,,5.071851,,3.894204,,6.344609,,
244,3.4642,,4.746233,,5.071851,,3.901934,,6.362277,,
245,3.4642,,4.715313,,5.074517,,3.909663,,6.379945,,
246,3.4642,,4.699854,,5.097707,,3.917393,,6.397613,,
247,3.4642,,4.684395,,5.120897,,3.925123,,6.41528,,
248,3.4642,,4.668936,,5.120897,,3.932852,,6.432948,,
249,3.4642,,4.668936,,5.146697,,3.932852,,6.450616,,
250,3.4642,,4.638018,,5.146697,,3.948735,,6.468284,,
251,3.4642,,4.622558,,5.146697,,3.958011,,6.485951,,
252,3.4642,,4.607099,,5.146697,,3.967287,,6.503619,,
253,3.4642,,4.591639,,5.146697,,3.976562,,6.521287,,
254,3.4642,,4.57618,,5.146697,,3.985838,,6.538955,,
255,3.4642,,4.56072,,5.153379,,3.995114,,6.556623,,
256,3.4642,,4.54526,,5.168839,,4.00439,,6.57429,,
257,3.4642,,4.5298,,5.184298,,4.00439,,6.591958,,
258,3.4642,,4.514341,,5.199757,,4.021042,,6.609626,,
259,3.4642,,4.514341,,5.199757,,4.021042,,6.627294,,
260,3.4642,,4.474287,,5.221541,,4.021042,,6.644962,,
261,3.4642,,4.443369,,5.221541,,4.021042,,6.644962,6.663035,
262,3.449096,,4.412451,,5.221541,,4.039168,,6.6657,,
263,3.433637,,4.381533,,5.221541,,4.057719,,6.668429,,
264,3.418177,,4.381533,,5.221541,,4.076271,,6.671157,,
265,3.418177,,4.325489,,5.221541,,4.094822,,6.673885,,
266,3.389358,,4.302299,,5.221541,,4.113373,,6.676613,,
267,3.389358,,4.302299,,5.221541,,4.131925,,6.679342,,
268,3.389358,,4.259953,,5.221541,,4.150476,,6.68207,,
269,3.389358,,4.244494,,5.221541,,4.150476,,6.684798,,
270,3.368298,,4.229035,,5.221541,,4.17073,,6.687526,,
271,3.345108,,4.213576,,5.221541,,4.17073,,6.690255,,
272,3.345108,,4.198117,,5.221541,,4.17073,,6.692983,,
273,3.314513,,4.182658,,5.221541,,4.177044,,6.695711,,
274,3.314513,,4.167199,,5.221541,,4.18632,,6.698439,,
275,3.314513,,4.15174,,5.221541,,4.195596,,6.701168,,
276,3.314513,,4.136281,,5.221541,,4.204872,,6.703896,,
277,3.314513,,4.136281,,5.221541,,4.214148,,6.706624,,
278,3.314513,,4.098873,,5.221541,,4.223423,,6.709352,,
279,3.314513,,4.075683,,5.221541,,4.232699,,6.71208,,
280,3.314513,,4.075683,,5.221541,,4.232699,,6.714808,,
281,3.314513,,4.039437,,5.221541,,4.256927,,6.717537,,
282,3.314513,,4.032812,,5.221541,,4.275477,,6.720265,,
283,3.314513,,4.026186,,5.221541,,4.294028,,6.722993,,
284,3.314513,,4.019561,,5.221541,,4.31258,,6.725722,,
285,3.314513,,4.012935,,5.221541,,4.331131,,6.72845,,
286,3.314513,,4.00631,,5.221541,,4.349681,,6.731178,,
287,3.314513,,3.999685,,5.221541,,4.368233,,6.733906,,
288,3.314513,,3.993059,,5.221541,,4.368233,,6.733906,,
289,3.314513,,3.986434,,5.221541,,4.403656,,6.750474,,
290,3.314513,,3.979808,,5.221541,,4.419116,,6.773664,,
291,3.314513,,3.979808,,5.221541,,4.434575,,6.773664,,
292,3.314513,,3.961331,,5.221541,,4.450035,,6.820041,,
293,3.314513,,3.938143,,5.221541,,4.450035,,6.843229,,
294,3.330783,,3.938143,,5.221541,,4.486377,,6.843229,,
295,3.353971,,3.892447,,5.221541,,4.509565,,6.887568,,
296,3.353971,,3.876989,,5.221541,,4.509565,,6.887568,,
297,3.389358,,3.861531,,5.221541,,4.549346,,6.887568,,
298,3.389358,,3.846072,,5.221541,,4.558622,,6.887568,,
299,3.389358,,3.846072,,5.221541,,4.567897,,6.874267,,
300,3.389358,,3.81325,,5.221541,,4.577173,,6.858808,,
301,3.389358,,3.790059,,5.221541,,4.586449,,6.843349,,
302,3.389358,,3.790059,,5.221541,,4.595725,,6.843349,,
303,3.389358,,3.743765,,5.221541,,4.605,,6.81243,,
304,3.389358,,3.725214,,5.221541,,4.605,,6.796971,,
305,3.389358,,3.706663,,5.221541,,4.624491,,6.781512,,
306,3.389358,,3.688112,,5.221541,,4.636086,,6.766053,,
307,3.389358,,3.669561,,5.221541,,4.647681,,6.766053,,
308,3.389358,,3.65101,,5.221541,,4.659276,,6.735821,,
309,3.389358,,3.632459,,5.221541,,4.670871,,6.724226,,
310,3.389358,,3.613908,,5.216311,,4.682466,,6.712632,,
311,3.389358,,3.613908,,5.207036,,4.682466,,6.701037,,
312,3.389358,,3.572399,,5.19776,,4.709328,,6.689443,,
313,3.389358,,3.54921,,5.188484,,4.724787,,6.677848,,
314,3.389358,,3.54921,,5.179208,,4.740246,,6.677848,,
315,3.389358,,3.506183,,5.169932,,4.740246,,6.656334,,
316,3.388349,,3.487632,,5.160657,,4.770743,,6.647058,,
317,3.379074,,3.469081,,5.160657,,4.782337,,6.637783,,
318,3.369798,,3.45053,,5.146697,,4.793931,,6.628507,,
319,3.360523,,3.431979,,5.146697,,4.805526,,6.619231,,
320,3.351247,,3.413428,,5.146697,,4.817121,,6.609955,,
321,3.341971,,3.394877,,5.146697,,4.828715,,6.600679,,
322,3.332696,,3.394877,,5.146697,,4.828715,,6.600679,,
323,3.332696,,3.354742,,5.146697,,4.844325,,6.580612,,
324,3.313592,,3.331551,,5.146697,,4.844325,,6.569017,,
325,3.290402,,3.331551,,5.146697,,4.844325,,6.557423,,
326,3.267212,,3.287146,,5.146697,,4.844325,,6.545828,,
327,3.267212,,3.268595,,5.146697,,4.844325,,6.534234,,
328,3.227111,,3.250044,,5.146697,,4.844325,,6.534234,,
329,3.211652,,3.231493,,5.146697,,4.844325,,6.52256,,
330,3.196193,,3.212943,,5.146697,,4.844325,,6.52256,,
331,3.180734,,3.194391,,5.146697,,4.844325,,6.588191,,
332,3.180734,,3.175841,,5.146697,,4.844325,,6.588191,,
333,3.164825,,3.175841,,5.146697,,4.844325,,6.588191,,
334,3.164825,,3.145367,,5.146697,,4.844325,,6.588191,,
335,3.164825,,3.145367,,5.146697,,4.844325,,6.588191,,
336,3.164825,,3.145367,,5.146697,,4.844325,,6.588191,,
337,3.164825,,3.143364,,5.146697,,4.844325,,6.588191,,
338,3.164825,,3.127903,,5.146697,,4.844325,,6.588191,,
339,3.164825,,3.112443,,5.146697,,4.844325,,6.588191,,
340,3.164825,,3.096983,,5.146697,,4.844325,,6.588191,,
341,3.164825,,3.096983,,5.146697,,4.844325,,6.588191,,
342,3.164825,,3.067845,,5.146697,,4.851009,,6.588191,,
343,3.164825,,3.05857,,5.146697,,4.874199,,6.588191,,
344,3.164825,,3.049294,,5.146697,,4.874199,,6.588191,,
345,3.165227,,3.040019,,5.146697,,4.91917,,6.588191,,
346,3.171853,,3.030743,,5.146697,,4.91917,,6.588191,,
347,3.178478,,3.021468,,5.146697,,4.91917,,6.581279,,
348,3.185103,,3.012192,,5.146697,,4.91917,,6.565821,,
349,3.191729,,3.012192,,5.146697,,4.938492,,6.550363,,
350,3.198354,,2.995676,,5.144153,,4.961681,,6.534904,,
351,3.204979,,2.995676,,5.132558,,4.98487,,6.534904,,
352,3.211605,,2.995676,,5.120963,,5.008059,,6.507731,,
353,3.21823,,2.995676,,5.109368,,5.031247,,6.498456,,
354,3.224855,,2.995676,,5.097773,,5.031247,,6.489181,,
355,3.231481,,2.992754,,5.086178,,5.068858,,6.479905,,
356,3.231481,,2.985024,,5.086178,,5.068858,,6.470629,,
357,3.239667,,2.977295,,5.054126,,5.08304,,6.461354,,
358,3.239667,,2.969565,,5.030938,,5.101591,,6.452078,,
359,3.239667,,2.961835,,5.030938,,5.120142,,6.452078,,
360,3.239667,,2.954106,,4.997008,,5.138694,,6.430208,,
361,3.239667,,2.946376,,4.997008,,5.157246,,6.414749,,
362,3.253937,,2.938646,,4.997008,,5.175797,,6.399289,,
363,3.269397,,2.930917,,4.997008,,5.194348,,6.38383,,
364,3.284857,,2.930917,,4.997008,,5.194348,,6.36837,,
365,3.284857,,2.920834,,4.997008,,5.234676,,6.352911,,
366,3.314513,,2.920834,,4.997008,,5.257864,,6.337451,,
367,3.314513,,2.920834,,4.997008,,5.257864,,6.321991,,
368,3.314513,,2.916494,,4.997008,,5.29339,,6.306531,,
369,3.314513,,2.907218,,4.997008,,5.29339,,6.306531,,
370,3.314513,,2.897943,,4.997008,,5.306593,,6.272972,,
371,3.314513,,2.888667,,4.997008,,5.322053,,6.254421,,
372,3.314513,,2.879391,,4.997008,,5.337514,,6.23587,,
373,3.314513,,2.870116,,4.997008,,5.337514,,6.217319,,
374,3.314513,,2.86084,,4.997008,,5.368535,,6.198767,,
375,3.314513,,2.86084,,4.997008,,5.391722,,6.180216,,
376,3.314513,,2.839821,,5.001635,,5.414909,,6.161665,,
377,3.314513,,2.824362,,5.013229,,5.414909,,6.161665,,
378,3.314513,,2.808903,,5.024824,,5.414909,,6.131845,,
379,3.314513,,2.793443,,5.036418,,5.514939,,6.12257,,
380,3.314513,,2.793443,,5.048013,,5.497548,,6.113294,,
381,3.314513,,2.771146,,5.059608,,5.480156,,6.104018,,
382,3.314513,,2.771146,,5.059608,,5.462764,,6.094742,,
383,3.314513,,2.771146,,5.093742,,5.445373,,6.085466,,
384,3.314513,,2.768083,,5.11693,,5.427981,,6.07619,,
385,3.314513,,2.758808,,5.11693,,5.410589,,6.07619,,
386,3.314513,,2.749532,,5.146697,,5.393198,,6.064283,,
387,3.313562,,2.740257,,5.146697,,5.375806,,6.064283,,
388,3.304287,,2.730981,,5.146697,,5.358414,,6.064283,,
389,3.295011,,2.721706,,5.146697,,5.341022,,6.064283,,
390,3.285735,,2.71243,,5.146697,,5.323631,,6.064283,,
391,3.276459,,2.71243,,5.146697,,5.306239,,6.05752,,
392,3.267183,,2.692263,,5.146697,,5.288847,,6.04979,,
393,3.257907,,2.676803,,5.146697,,5.271455,,6.042061,,
394,3.257907,,2.661343,,5.146697,,5.254064,,6.034331,,
395,3.239148,,2.645883,,5.146697,,5.236672,,6.026601,,
396,3.223689,,2.645883,,5.146697,,5.21928,,6.018872,,
397,3.20823,,2.621457,,5.146697,,5.201889,,6.011142,,
398,3.192771,,2.621457,,5.146697,,5.184497,,6.003412,,
399,3.192771,,2.621457,,5.128002,,5.167105,,6.003412,,
400,3.164825,,2.619673,,5.104812,,5.149714,,5.98721,,
401,3.164825,,2.610398,,5.104812,,5.132322,,5.975615,,
402,3.164825,,2.601122,,5.071851,,5.11493,,5.96402,,
403,3.164825,,2.591846,,5.071851,,5.097538,,5.952425,,
404,3.155876,,2.582571,,5.071851,,5.097538,,5.940831,,
405,3.1466,,2.573295,,5.071851,,5.072475,5.068859,5.929236,,
406,3.137324,,2.564019,,5.071851,,5.082782,,5.929236,,
407,3.128048,,2.564019,,5.071851,,5.093088,,5.903197,,
408,3.118773,,2.54375,,5.071851,,5.103395,,5.887737,,
409,3.109497,,2.520561,,5.071851,,5.113701,,5.872278,,
410,3.100221,,2.497372,,5.071851,,5.124007,,5.856818,,
411,3.100221,,2.497372,,5.071851,,5.134314,,5.856818,,
412,3.08998,,2.471771,,5.071851,,5.14462,,5.818974,,
413,3.08998,,2.471771,,5.071851,,5.154926,,5.795784,,
414,3.08998,,2.471771,,5.071851,,5.165233,,5.795784,,
415,3.08998,,2.471771,,5.071851,,5.175539,,5.764908,,
416,3.08998,,2.471771,,5.071851,,5.185845,,5.764908,,
