Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
82,6.056213,,6.845677,,5.879654,,7.322094,,3.669274,,
83,6.071348,,6.874822,,5.957677,,7.334202,,3.669274,,
84,6.086483,,6.903967,,6.035701,,7.34631,,3.669274,,
85,6.101617,,6.933111,,6.113725,,7.358417,,3.669274,,
86,6.116752,,6.962256,,6.191748,,7.370525,,3.669273,,
87,6.131887,,6.9914,,6.269772,,7.382633,,3.669273,,
88,6.147022,,7.020545,,6.347795,,7.394741,,3.669273,,
89,6.162157,,7.04969,,6.425819,,7.406848,,3.669273,,
90,6.177291,,7.078834,,6.503842,,7.418956,,3.669273,,
91,6.192426,,7.107979,,6.581866,,7.431064,,3.669273,,
92,6.207561,,7.137123,,6.65989,,7.443172,,3.669273,,
93,6.207561,,7.137123,,6.65989,,7.443172,,3.669273,,
94,6.231716,6.233434,7.189368,7.186944,6.79569,6.793266,7.459021,7.463869,3.668414,3.669273,hhhhhhhhhhhhh
95,6.225799,,7.197711,,6.804032,,7.442336,,3.665456,,
96,6.219883,,7.206053,,6.812375,,7.425652,,3.662497,,
97,6.213966,,7.214395,,6.820717,,7.408967,,3.659539,,
98,6.20805,,7.222737,,6.829059,,7.392282,,3.656581,,
99,6.202134,,7.23108,,6.837401,,7.375598,,3.653623,,
100,6.196218,,7.239422,,6.845744,,7.358913,,3.650665,,
101,6.190301,,7.247764,,6.854086,,7.342228,,3.647707,,
102,6.184385,,7.256107,,6.862429,,7.325544,,3.644748,,
103,6.178468,,7.264449,,6.870771,,7.308859,,3.64179,,
104,6.172552,,7.272791,,6.879113,,7.292175,,3.638832,,
105,6.166636,,7.281134,,6.887455,,7.27549,,3.635874,,
106,6.160719,,7.289476,,6.895798,,7.258806,,3.632916,,
107,6.154803,,7.297818,,6.90414,,7.242121,,3.629958,,
108,6.148886,,7.30616,,6.912482,,7.225436,,3.627,,
109,6.14297,,7.314503,,6.920825,,7.208752,,3.624042,,
110,6.137053,,7.322845,,6.929167,,7.192067,,3.621083,,
111,6.131137,,7.331188,,6.93751,,7.175383,,3.618125,,
112,6.125221,,7.33953,,6.945852,,7.158698,,3.615167,,
113,6.119305,,7.347872,,6.954194,,7.142014,,3.612209,,
114,6.113388,,7.356215,,6.962536,,7.125329,,3.609251,,
115,6.107471,,7.364557,,6.970879,,7.108644,,3.606292,,
116,6.101555,,7.372899,,6.979221,,7.09196,,3.603334,,
117,6.095639,,7.381241,,6.987563,,7.075275,,3.600376,,
118,6.089723,,7.389584,,6.995906,,7.05859,,3.597418,,
119,6.089723,,7.397926,,7.004248,,7.041906,,3.597418,,
120,6.083744,,7.397926,,7.004248,,7.041906,,3.594429,,
121,6.083744,,7.402766,,7.017799,,6.997382,,3.594429,,
122,6.083744,,7.379576,,7.017799,,6.951003,,3.594429,,
123,6.083744,,7.379576,,7.017799,,6.904623,,3.58265,,
124,6.008901,,7.333198,,7.015508,,6.858244,,3.567191,,
125,6.008901,,7.310009,,7.000048,,6.858244,,3.551732,,
126,6.008901,,7.286819,,6.984589,,6.765486,,3.536272,,
127,6.008901,,7.286819,,6.969129,,6.71911,,3.536272,,
128,6.008901,,7.240441,,6.969129,,6.71911,,3.511047,,
129,6.001788,,7.217251,,6.935837,,6.63347,,3.501771,,
130,5.978598,,7.217251,,6.912649,,6.61028,,3.492495,,
131,5.978598,,7.217251,,6.912649,,6.61028,,3.483219,,
132,5.934056,,7.184491,,6.864433,,6.558382,,3.473944,,
133,5.934056,,7.153573,,6.818055,,6.558382,,3.464668,,
134,5.912472,,7.122654,,6.771677,,6.40166,,3.455392,,
135,5.912472,,7.091736,,6.771677,,6.370741,,3.455392,,
136,5.912472,,7.091736,,6.678921,,6.339823,,3.42499,,
137,5.85921,,7.02622,,6.632543,,6.308904,,3.401801,,
138,5.85921,,7.02622,,6.586164,,6.308904,,3.401801,,
139,5.85921,,7.02622,,6.539786,,6.251891,,3.369896,,
140,5.858728,,6.886593,,6.493408,,6.228701,,3.369896,,
141,5.858728,,6.886593,,6.493408,,6.228701,,3.369896,,
142,5.784368,,6.682695,,6.391455,,6.173125,,3.363764,,
143,5.784368,,6.682695,,6.321891,,6.173125,,3.348305,,
144,5.784368,,6.682695,,6.321891,,6.080367,,3.332846,,
145,5.701695,,6.347993,,6.182762,,6.03399,,3.317387,,
146,5.701695,,6.255234,,6.113193,,5.987613,,3.317387,,
147,5.608931,,6.162476,,6.043624,,5.941236,,3.289903,,
148,5.608931,,6.162476,,6.043624,,5.941236,,3.280627,,
149,5.608931,,6.02062,,5.926318,,5.941236,,3.271351,,
150,5.469794,,5.974241,,5.879939,,5.734855,,3.262075,,
151,5.469794,,5.974241,,5.879939,,5.711667,,3.252799,,
152,5.410144,,5.974241,,5.787182,,5.711667,,3.243524,,
153,5.410144,,5.837429,,5.740804,,5.662969,,3.234248,,
154,5.410144,,5.814241,,5.694426,,5.61659,,3.234248,,
155,5.387589,,5.791053,,5.648047,,5.570211,,3.214568,,
156,5.387589,,5.791053,,5.648047,,5.570211,,3.202973,,
157,5.315069,,5.744675,,5.568781,,5.493641,,3.191379,,
158,5.29188,,5.721486,,5.537862,,5.465814,,3.179784,,
159,5.29188,,5.721486,,5.506943,,5.437987,,3.16819,,
160,5.245501,,5.675106,,5.506943,,5.41016,,3.16819,,
161,5.22231,,5.651916,,5.443898,,5.382332,,3.145363,,
162,5.22231,,5.651916,,5.37433,,5.354505,,3.145363,,
163,5.185611,,5.605536,,5.304761,,5.326678,,3.145363,,
164,5.185611,,5.582346,,5.304761,,5.326678,,3.145363,,
165,5.166975,,5.582346,,5.19669,,5.274751,,3.145363,,
166,5.143785,,5.534499,,5.165771,,5.251562,,3.145363,,
167,5.143785,,5.503581,,5.134851,,5.251562,,3.145363,,
168,5.084048,,5.472663,,5.103932,,5.191822,,3.136454,,
169,5.084048,,5.441745,,5.103932,,5.145446,,3.120995,,
170,5.084048,,5.441745,,5.027216,,5.145446,,3.105536,,
171,4.952998,,5.390687,,4.980837,,5.060775,,3.090077,,
172,4.929811,,5.390687,,4.980837,,5.037586,,3.090077,,
173,4.929811,,5.390687,,4.894898,,5.037586,,3.06484,,
174,4.88063,,5.310229,,4.857796,,4.990271,,3.05711,,
175,4.88063,,5.263849,,4.820694,,4.959352,,3.04938,,
176,4.787868,,5.217469,,4.783592,,4.928433,,3.04165,,
177,4.787868,,5.217469,,4.74649,,4.897514,,3.03392,,
178,4.787868,,5.217469,,4.709388,,4.897514,,3.026191,,
179,4.723583,,5.065366,,4.672286,,4.844325,,3.018461,,
180,4.723583,,5.065366,,4.672286,,4.844325,,3.010731,,
181,4.723583,,5.065366,,4.576465,,4.844325,,3.010731,,
182,4.660499,,4.714668,,4.506896,,4.843114,,2.995675,,
183,4.63731,,4.66829,,4.506896,,4.819924,,2.995675,,
184,4.614121,,4.621911,,4.384702,,4.796735,,2.995675,,
185,4.614121,,4.621911,,4.353783,,4.796735,,2.995675,,
186,4.586866,,4.538718,,4.322864,,4.750358,,2.995675,,
187,4.586866,,4.503934,,4.291945,,4.72717,,2.99323,,
188,4.586866,,4.469151,,4.291945,,4.72717,,2.981636,,
189,4.586866,,4.434368,,4.220879,,4.685409,,2.970042,,
190,4.586866,,4.399585,,4.1745,,4.66995,,2.958448,,
191,4.586866,,4.399585,,4.128122,,4.65449,,2.946854,,
192,4.581154,,4.325733,,4.081744,,4.63903,,2.93526,,
193,4.565694,,4.279353,,4.081744,,4.63903,,2.93526,,
194,4.550234,,4.279353,,4.000669,,4.613952,,2.920833,,
195,4.534773,,4.189888,,3.969749,,4.606222,,2.920833,,
196,4.534773,,4.166698,,3.938829,,4.598493,,2.920833,,
197,4.512018,,4.143509,,3.907909,,4.590763,,2.920833,,
198,4.512018,,4.143509,,3.907909,,4.583033,,2.920833,,
199,4.512018,,4.097131,,3.84607,,4.575303,,2.920833,,
200,4.512018,,4.073942,,3.815151,,4.567573,,2.920833,,
201,4.512018,,4.073942,,3.784233,,4.559843,,2.920833,,
202,4.512018,,4.043491,,3.784233,,4.559843,,2.920833,,
203,4.508626,,4.043491,,3.722395,,4.54495,,2.920833,,
204,4.508626,,4.043491,,3.691476,,4.54495,,2.920833,,
205,4.437175,,4.032839,,3.660557,,4.54495,,2.920833,,
206,4.437175,,4.00965,,3.629638,,4.54495,,2.920833,,
207,4.437175,,4.00965,,3.629638,,4.54495,,2.920833,,
208,4.437175,,3.965064,,3.567801,,4.54495,,2.920833,,
209,4.437175,,3.949605,,3.536883,,4.54495,,2.920833,,
210,4.437175,,3.934146,,3.505964,,4.54495,,2.920833,,
211,4.437175,,3.918687,,3.475046,,4.544882,,2.920833,,
212,4.437175,,3.918687,,3.475046,,4.529423,,2.920833,,
213,4.419069,,3.893806,,3.420109,,4.513965,,2.920833,,
214,4.419069,,3.893806,,3.406858,,4.498506,,2.920833,,
215,4.362333,,3.875796,,3.393607,,4.498506,,2.920833,,
216,4.362333,,3.852608,,3.380356,,4.470106,,2.920833,,
217,4.362333,,3.852608,,3.367105,,4.470106,,2.920833,,
218,4.362333,,3.818966,,3.353855,,4.470106,,2.920833,,
219,4.362333,,3.818966,,3.340604,,4.470106,,2.920833,,
220,4.362333,,3.818966,,3.327353,,4.470106,,2.920833,,
221,4.362333,,3.818966,,3.314102,,4.470106,,2.920833,,
222,4.362333,,3.818966,,3.300852,,4.470106,,2.920833,,
223,4.362333,,3.818966,,3.300852,,4.470106,,2.920833,,
224,4.362333,,3.816787,,3.274505,,4.470106,,2.920833,,
225,4.362333,,3.793596,,3.262911,,4.470106,,2.920833,,
226,4.362333,,3.770405,,3.251316,,4.462683,,2.920833,,
227,4.362333,,3.770405,,3.239721,,4.447223,,2.920833,,
228,4.362333,,3.750816,,3.228126,,4.431762,,2.920833,,
229,4.362333,,3.758546,,3.216531,,4.416302,,2.920833,,
230,4.362333,,3.766276,,3.216531,,4.416302,,2.920833,,
231,4.362333,,3.774006,,3.193341,,4.39526,,2.920833,,
232,4.362333,,3.781736,,3.181747,,4.39526,,2.920833,,
233,4.362333,,3.789466,,3.170153,,4.39526,,2.920833,,
234,4.362333,,3.797196,,3.158558,,4.39526,,2.920833,,
235,4.362333,,3.804927,,3.146964,,4.39526,,2.920833,,
236,4.362333,,3.804927,,3.146964,,4.39526,,2.920833,,
237,4.362333,,3.818966,,3.123065,,4.39526,,2.920833,,
238,4.362333,,3.818966,,3.107605,,4.39526,,2.920833,,
239,4.362333,,3.818966,,3.092146,,4.39526,,2.915544,,
240,4.362333,,3.818966,,3.076687,,4.39526,,2.906268,,
241,4.362333,,3.818966,,3.076687,,4.39526,,2.896992,,
242,4.362333,,3.818966,,3.051062,,4.39526,,2.887716,,
243,4.362333,,3.818966,,3.051062,,4.39526,,2.87844,,
244,4.362333,,3.818966,,3.051062,,4.39526,,2.869165,,
245,4.362333,,3.818966,,3.051062,,4.39526,,2.859889,,
246,4.362333,,3.818966,,3.051062,,4.39526,,2.859889,,
247,4.362333,,3.818966,,3.051062,,4.39526,,2.845987,,
248,4.362333,,3.818966,,3.051062,,4.39526,,2.845987,,
249,4.382909,,3.818966,,3.051062,,4.39526,,2.845987,,
250,4.406096,,3.831654,,3.051062,,4.39526,,2.845987,,
251,4.406096,,3.831654,,3.051062,,4.39526,,2.845987,,
252,4.406096,,3.893806,,3.051062,,4.39526,,2.845987,,
253,4.437175,,3.893806,,3.051062,,4.39526,,2.845987,,
254,4.437175,,3.893806,,3.051062,,4.39526,,2.845987,,
255,4.437175,,3.898817,,3.051062,,4.39526,,2.845987,,
256,4.437175,,3.910412,,3.051062,,4.39526,,2.845987,,
257,4.449829,,3.922006,,3.051062,,4.39526,,2.845987,,
258,4.465287,,3.9336,,3.051062,,4.39526,,2.845987,,
259,4.480745,,3.945194,,3.051062,,4.39526,,2.845987,,
260,4.496204,,3.956788,,3.051062,,4.399176,,2.845987,,
261,4.496204,,3.956788,,3.051062,,4.405801,,2.845987,,
262,4.512018,,3.968648,,3.061132,,4.412426,,2.845987,,
263,4.512018,,3.968648,,3.071438,,4.419052,,2.840369,,
264,4.512018,,3.968648,,3.081745,,4.425677,,2.82491,,
265,4.512018,,3.980236,,3.092051,,4.432303,,2.809451,,
266,4.512018,,3.995695,,3.102357,,4.438928,,2.793992,,
267,4.512018,,4.011154,,3.112664,,4.445554,,2.793992,,
268,4.512018,,4.026613,,3.12297,,4.452179,,2.771145,,
269,4.512018,,4.026613,,3.133277,,4.458805,,2.771145,,
270,4.512018,,4.026613,,3.143583,,4.458805,,2.771145,,
271,4.512018,,4.043491,,3.15389,,4.474656,,2.771145,,
272,4.512018,,4.043491,,3.164196,,4.490116,,2.771145,,
273,4.522541,,4.043491,,3.174502,,4.505577,,2.771145,,
274,4.538001,,4.046592,,3.184809,,4.521037,,2.771145,,
275,4.553462,,4.046592,,3.184809,,4.521037,,2.771145,,
276,4.568922,,4.118339,,3.206006,,4.54495,,2.771145,,
277,4.568922,,4.118339,,3.2176,,4.54495,,2.771145,,
278,4.586866,,4.118339,,3.229194,,4.54495,,2.771145,,
279,4.586866,,4.123574,,3.240789,,4.54495,,2.771145,,
280,4.586866,,4.146761,,3.252383,,4.54495,,2.771145,,
281,4.586866,,4.169949,,3.263978,,4.54495,,2.771145,,
282,4.586866,,4.169949,,3.263978,,4.54495,,2.771145,,
283,4.610008,,4.169949,,3.291024,,4.568093,,2.771145,,
284,4.633197,,4.211008,,3.306483,,4.591283,,2.771145,,
285,4.633197,,4.211008,,3.321942,,4.591283,,2.771145,,
286,4.633197,,4.211008,,3.321942,,4.619793,,2.753276,,
287,4.661708,,4.268024,,3.354072,,4.619793,,2.730086,,
288,4.661708,,4.268024,,3.377261,,4.619793,,2.730086,,
289,4.6743,,4.268024,,3.400451,,4.628189,,2.6963,,
290,4.697489,,4.268024,,3.42364,,4.643649,,2.6963,,
291,4.697489,,4.278798,,3.44683,,4.659108,,2.6963,,
292,4.736551,,4.290393,,3.470019,,4.674568,,2.6963,,
293,4.736551,,4.301988,,3.470019,,4.674568,,2.6963,,
294,4.736551,,4.313583,,3.506634,,4.694639,,2.6963,,
295,4.736551,,4.325178,,3.51591,,4.694639,,2.6963,,
296,4.736551,,4.325178,,3.525186,,4.694639,,2.6963,,
297,4.743878,,4.342872,,3.534462,,4.694639,,2.6963,,
298,4.759339,,4.342872,,3.543737,,4.694639,,2.6963,,
299,4.7748,,4.342872,,3.553013,,4.694639,,2.6963,,
300,4.790261,,4.354305,,3.562289,,4.694639,,2.692489,,
301,4.790261,,4.354305,,3.562289,,4.694639,,2.67703,,
302,4.811399,,4.417715,,3.582308,,4.704422,,2.661571,,
303,4.811399,,4.417715,,3.593902,,4.71988,,2.646112,,
304,4.811399,,4.417715,,3.605497,,4.735338,,2.646112,,
305,4.811399,,4.417715,,3.617091,,4.750797,,2.621457,,
306,4.811399,,4.417715,,3.628686,,4.750797,,2.621457,,
307,4.811399,,4.417715,,3.628686,,4.769481,,2.621457,,
308,4.819636,,4.417715,,3.655308,,4.769481,,2.621457,,
309,4.819636,,4.417715,,3.686227,,4.769481,,2.621457,,
310,4.886241,,4.430789,,3.717146,,4.769481,,2.621457,,
311,4.886241,,4.453978,,3.748065,,4.769481,,2.621457,,
312,4.886241,,4.453978,,3.748065,,4.769481,,2.621457,,
313,4.901835,,4.508155,,3.804703,,4.769481,,2.621457,,
314,4.901835,,4.508155,,3.820162,,4.769481,,2.621457,,
315,4.983416,,4.508155,,3.835621,,4.769481,,2.621457,,
316,5.014336,,4.642248,,3.851081,,4.774528,,2.621457,,
317,5.045257,,4.642248,,3.851081,,4.774528,,2.621457,,
318,5.076178,,4.665204,,3.889651,,4.844325,,2.621457,,
319,5.076178,,4.711584,,3.920569,,4.844325,,2.621457,,
320,5.076178,,4.711584,,3.951488,,4.844325,,2.621457,,
321,5.191813,,4.804342,,3.982406,,4.84846,,2.615255,,
322,5.215002,,4.804342,,3.982406,,4.86392,,2.592066,,
323,5.215002,,4.804342,,4.044243,,4.87938,,2.592066,,
324,5.26138,,4.942235,,4.075162,,4.894839,,2.546612,,
325,5.284569,,4.957696,,4.106081,,4.894839,,2.546612,,
326,5.307758,,4.973156,,4.137,,4.91917,,2.546612,,
327,5.307758,,4.988617,,4.137,,4.91917,,2.546612,,
328,5.372973,,4.988617,,4.192559,,4.91917,,2.546612,,
329,5.419353,,5.021073,,4.215749,,4.91917,,2.542006,,
330,5.419353,,5.044261,,4.238939,,4.91917,,2.518818,,
331,5.498552,,5.067449,,4.262129,,4.932731,,2.495631,,
332,5.521741,,5.067449,,4.285318,,4.955921,,2.495631,,
333,5.521741,,5.113826,,4.285318,,4.955921,,2.479274,,
334,5.576403,,5.137016,,4.33446,,4.994014,,2.487004,,
335,5.622779,,5.160206,,4.365378,,4.994014,,2.494733,,
336,5.622779,,5.183396,,4.396297,,4.994014,,2.502463,,
337,5.712529,,5.206585,,4.427215,,4.996017,,2.510192,,
338,5.735718,,5.206585,,4.427215,,5.011477,,2.517922,,
339,5.758907,,5.256953,,4.489052,,5.026936,,2.525651,,
340,5.758907,,5.287871,,4.51997,,5.042396,,2.533381,,
341,5.805285,,5.318789,,4.550889,,5.042396,,2.533381,,
342,5.828475,,5.349708,,4.581808,,5.068858,,2.546612,,
343,5.828475,,5.349708,,4.612727,,5.068858,,2.546612,,
344,5.874854,,5.349708,,4.643646,,5.068858,,2.546612,,
345,5.898044,,5.468351,,4.674565,,5.068858,,2.546612,,
346,5.898044,,5.468351,,4.705484,,5.068858,,2.546612,,
347,5.95479,,5.540377,,4.736403,,5.068858,,2.546612,,
348,5.95479,,5.540377,,4.736403,,5.068858,,2.546612,,
349,5.95479,,5.540377,,4.811121,,5.068858,,2.565933,,
350,6.019074,,5.545465,,4.857499,,5.143703,,2.589122,,
351,6.019074,,5.568654,,4.903877,,5.143703,,2.589122,,
352,6.097785,,5.591843,,4.950255,,5.143703,,2.621457,,
353,6.120975,,5.591843,,4.950255,,5.143703,,2.621457,,
354,6.120975,,5.591843,,5.02001,,5.143703,,2.621457,,
355,6.158589,,5.632755,,5.043199,,5.143703,,2.621457,,
356,6.158589,,5.632755,,5.043199,,5.143703,,2.621457,,
357,6.158589,,5.690066,,5.107303,,5.143703,,2.621457,,
358,6.233434,,5.690066,,5.153679,,5.143703,,2.62844,,
359,6.233434,,5.690066,,5.153679,,5.143703,,2.62844,,
360,6.258325,,5.690066,,5.246433,,5.156149,,2.701278,,
361,6.258325,,5.690066,,5.292812,,5.179339,,2.710554,,
362,6.258325,,5.690066,,5.292812,,5.179339,,2.71983,,
363,6.322617,,5.690066,,5.376009,,5.218547,,2.729105,,
364,6.322617,,5.690066,,5.391469,,5.218547,,2.738381,,
365,6.383122,,5.690066,,5.406928,,5.218547,,2.747657,,
366,6.383122,,5.691961,,5.422387,,5.218547,,2.756933,,
367,6.383122,,5.715149,,5.422387,,5.218547,,2.756933,,
368,6.383122,,5.738337,,5.460539,,5.218547,,2.771145,,
369,6.383122,,5.738337,,5.491459,,5.218547,,2.771145,,
370,6.383122,,5.76491,,5.522379,,5.218547,,2.771145,,
371,6.388695,,5.76491,,5.553299,,5.218547,,2.771145,,
372,6.411885,,5.76491,,5.553299,,5.218547,,2.771145,,
373,6.411885,,5.76491,,5.610294,,5.218547,,2.771145,,
374,6.457967,,5.76491,,5.633482,,5.218847,,2.771744,,
375,6.457967,,5.76491,,5.633482,,5.242034,,2.771744,,
376,6.457967,,5.76491,,5.679859,,5.265222,,2.845987,,
377,6.457967,,5.76491,,5.703048,,5.265222,,2.845987,,
378,6.457967,,5.76491,,5.703048,,5.305529,,2.845987,,
379,6.53281,,5.76491,,5.753404,,5.320989,,2.845987,,
380,6.53281,,5.76491,,5.753404,,5.33645,,2.845987,,
381,6.558675,,5.790775,,5.820293,,5.35191,,2.845987,,
382,6.558675,,5.790775,,5.820293,,5.35191,,2.845987,,
383,6.558675,,5.790775,,5.820293,,5.35191,,2.845987,,
384,6.622967,,5.83975,,5.910451,,5.375892,,2.845987,,
385,6.622967,,5.83975,,5.956827,,5.399079,,2.845987,,
386,6.622967,,5.83975,,5.956827,,5.399079,,2.845987,,
387,6.762094,,5.83975,,6.049578,,5.452584,,2.845987,,
388,6.762094,,5.83975,,6.049578,,5.452584,,2.845987,,
389,6.854857,,5.83975,,6.131005,,5.615439,,2.868659,,
390,6.854857,,5.83975,,6.154195,,5.615439,,2.868659,,
391,6.854857,,5.83975,,6.154195,,5.615439,,2.868659,,
392,6.99399,,5.83975,,6.218757,,5.748517,,2.920833,,
393,6.99399,,5.83975,,6.218757,,5.771704,,2.920833,,
394,6.99399,,5.83975,,6.218757,,5.771704,,2.920833,,
395,7.056718,,5.83975,,6.420606,,5.818079,,2.920833,,
396,7.056718,,5.83975,,6.466985,,5.841269,,2.920833,,
397,7.076195,,5.83975,,6.513363,,5.864458,,2.920833,,
398,7.076195,,5.83975,,6.513363,,5.864458,,2.920833,,
399,7.131561,,5.83975,,6.513363,,5.892142,,2.920833,,
400,7.131561,,5.83975,,6.648036,,5.892142,,2.920833,,
401,7.131561,,5.83975,,6.671227,,5.892142,,2.920833,,
402,7.131561,,5.812915,,6.694417,,5.904545,,2.920833,,
403,7.131561,,5.812915,,6.694417,,5.925977,,2.920833,,
404,7.131561,,5.76491,,6.694417,,5.947409,,2.923576,,
405,7.210655,,5.76491,,6.796455,,5.968842,,2.926419,,
406,7.222771,,5.76491,,6.805542,,5.990274,,2.929262,,
407,7.234888,,5.76491,,6.814629,,6.011706,,2.932105,,
408,7.247004,,5.76491,,6.823716,,6.033139,,2.934948,,
409,7.25912,,5.76491,,6.832803,,6.054571,,2.937792,,
410,7.271236,,5.76491,,6.84189,,6.076003,,2.940635,,
411,7.283352,,5.76491,,6.850977,,6.097435,,2.943478,,
412,7.295468,,5.76491,,6.860064,,6.118868,,2.946321,,
413,7.307584,,5.76491,,6.869151,,6.1403,,2.949164,,
414,7.319701,,5.76491,,6.878238,,6.161733,,2.952008,,
415,7.331817,,5.76491,,6.887325,,6.183165,,2.954851,,
416,7.343933,,5.76491,,6.896412,,6.204597,,2.957694,,
