Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
69,6.046704,,6.139128,,6.118898,,5.817299,,4.043492,,
70,6.046704,,6.139128,,6.118898,,5.817299,,4.043492,,
71,6.093081,,6.139128,,6.038598,,5.826639,,4.043492,,
72,6.116271,,6.139128,,6.023139,,5.849828,,4.043492,,
73,6.116271,,6.139128,,6.007679,,5.849828,,4.043492,,
74,6.166712,,6.139128,,5.99222,,5.892142,,4.043492,,
75,6.166712,,6.139128,,5.99222,,5.892142,,4.043492,,
76,6.24645,,6.139128,,5.96998,,5.892142,,4.043492,,
77,6.269639,,6.139128,,5.96998,,5.892142,,4.043492,,
78,6.269639,,6.139128,,5.96998,,5.892142,,4.048932,,
79,6.312361,,6.070412,,5.886967,,5.974138,,4.054671,,
80,6.324597,,6.088766,,5.862494,,5.995551,,4.060411,,
81,6.336833,,6.10712,,5.838022,,6.016964,,4.06615,,
82,6.34907,,6.125474,,5.81355,,6.038377,,4.071889,,
83,6.361306,,6.143828,,5.789078,,6.05979,,4.077629,,
84,6.373542,,6.162182,,5.764606,,6.081203,,4.083368,,
85,6.385778,,6.180536,,5.740134,,6.102616,,4.089108,,
86,6.398014,,6.198891,,5.715662,,6.124029,,4.094847,,
87,6.41025,,6.217245,,5.691189,,6.145442,,4.100586,,
88,6.422486,,6.235599,,5.666718,,6.166855,,4.106326,,
89,6.434722,,6.253953,,5.642245,,6.188269,,4.112065,,
90,6.446959,,6.272307,,5.617773,,6.209682,,4.117805,,
91,6.459195,,6.290661,,5.593301,,6.231095,,4.123544,,
92,6.471431,,6.309015,,5.568829,,6.252508,,4.129283,,
93,6.483667,,6.32737,,5.544356,,6.273921,,4.135023,,
94,6.495903,,6.345724,,5.519885,,6.295334,,4.140762,,
95,6.50814,,6.364078,,5.495412,,6.316747,,4.146502,,
96,6.520376,,6.382432,,5.47094,,6.33816,,4.152241,,
97,6.532612,,6.400786,,5.446468,,6.359573,,4.15798,,
98,6.544848,,6.41914,,5.421996,,6.380986,,4.16372,,
99,6.557084,,6.437494,,5.397524,,6.4024,,4.169459,,
100,6.56932,,6.455849,,5.373052,,6.423812,,4.175199,,
101,6.581556,,6.474203,,5.348579,,6.445226,,4.180938,,
102,6.593792,,6.492557,,5.324107,,6.466639,,4.186677,,
103,6.593792,6.607655,6.492557,6.513349,5.324107,5.296384,6.466639,6.490896,4.186677,4.193179,hellllooooo theeerrreeeee
104,6.607655,,6.520967,,5.340127,,6.525335,,4.256039,,
105,6.607655,,6.529751,,5.39057,,6.56505,,4.328528,,
106,6.607655,,6.538536,,5.39057,,6.604765,,4.401018,,
107,6.607655,,6.54732,,5.434945,,6.64448,,4.473507,,
108,6.607655,,6.556104,,5.422577,,6.684195,,4.545996,,
109,6.607655,,6.564889,,5.41021,,6.723909,,4.545996,,
110,6.607655,,6.573673,,5.397842,,6.763624,,4.642246,,
111,6.607655,,6.582458,,5.385475,,6.803339,,4.642246,,
112,6.607655,,6.591242,,5.373107,,6.803339,,4.642246,,
113,6.607655,,6.600027,,5.36074,,6.865116,,4.642246,,
114,6.607655,,6.608811,,5.348372,,6.865116,,4.642246,,
115,6.607655,,6.617595,,5.336005,,6.865116,,4.642246,,
116,6.607655,,6.62638,,5.323637,,6.865116,,4.642246,,
117,6.607655,,6.635164,,5.31127,,6.865116,,4.642246,,
118,6.607655,,6.643949,,5.298903,,6.865116,,4.642246,,
119,6.607655,,6.652733,,5.286535,,6.865116,,4.642246,,
120,6.607655,,6.661518,,5.274168,,6.865116,,4.642246,,
121,6.607655,,6.670302,,5.2618,,6.865116,,4.642246,,
122,6.607655,,6.679086,,5.249433,,6.865116,,4.642246,,
123,6.607655,,6.687871,,5.237065,,6.865116,,4.642246,,
124,6.607655,,6.696655,,5.224698,,6.865116,,4.642246,,
125,6.607655,,6.70544,,5.21233,,6.865116,,4.642246,,
126,6.607655,,6.714224,,5.199963,,6.865116,,4.642246,,
127,6.607655,,6.723009,,5.187595,,6.865116,,4.642246,,
128,6.607655,,6.723009,,5.175228,,6.865116,,4.642246,,
129,6.607655,,6.730767,,5.16286,,6.865116,,4.649361,,
130,6.607655,,6.707578,,5.16286,,6.865116,,4.67255,,
131,6.607655,,6.684389,,5.162768,,6.865116,,4.67255,,
132,6.607655,,6.6612,,5.185957,,6.865116,,4.718929,,
133,6.607655,,6.638011,,5.185957,,6.865116,,4.742118,,
134,6.607655,,6.614822,,5.221541,,6.865116,,4.765307,,
135,6.607655,,6.614822,,5.221541,,6.865116,,4.765307,,
136,6.627404,,6.588194,,5.221541,,6.878283,,4.791934,,
137,6.650593,,6.588194,,5.221541,,6.893743,,4.791934,,
138,6.650593,,6.588194,,5.221541,,6.909203,,4.791934,,
139,6.6825,,6.573721,,5.221541,,6.909203,,4.79917,,
140,6.6825,,6.550531,,5.221541,,6.93996,,4.810765,,
141,6.6825,,6.550531,,5.221541,,6.93996,,4.82236,,
142,6.6825,,6.513349,,5.221541,,6.93996,,4.833954,,
143,6.6825,,6.513349,,5.221541,,6.93996,,4.845549,,
144,6.6825,,6.513349,,5.221541,,6.93996,,4.845549,,
145,6.6825,,6.511782,,5.221541,,6.93996,,4.869391,,
146,6.6825,,6.502507,,5.221541,,6.93996,,4.884851,,
147,6.6825,,6.493231,,5.221541,,6.93996,,4.900311,,
148,6.6825,,6.483955,,5.221541,,6.93996,,4.915771,,
149,6.6825,,6.474679,,5.221541,,6.93996,,4.915771,,
150,6.6825,,6.465404,,5.221541,,6.93996,,4.941622,,
151,6.6825,,6.456128,,5.221541,,6.93996,,4.941622,,
152,6.6825,,6.456128,,5.208296,,6.93996,,4.941622,,
153,6.6825,,6.438505,,5.189744,,6.93996,,4.941622,,
154,6.6825,,6.438505,,5.171193,,6.93996,,4.941622,,
155,6.6825,,6.438505,,5.152641,,6.93996,,4.941622,,
156,6.6825,,6.438505,,5.13409,,6.93996,,4.941622,,
157,6.6825,,6.41827,,5.115538,,6.93996,,4.941622,,
158,6.6825,,6.395081,,5.096987,,6.93996,,4.941622,,
159,6.6825,,6.395081,,5.096987,,6.93996,,4.941622,,
160,6.672529,,6.363661,,5.061878,,6.93996,,4.956582,,
161,6.657069,,6.363661,,5.046419,,6.93996,,4.979772,,
162,6.641609,,6.363661,,5.03096,,6.93996,,4.979772,,
163,6.62615,,6.363661,,5.015501,,6.936086,,5.016467,,
164,6.62615,,6.363661,,5.015501,,6.926811,,5.016467,,
165,6.607655,,6.351236,,4.984582,,6.917535,,5.016467,,
166,6.607655,,6.335776,,4.969123,,6.90826,,5.020876,,
167,6.607655,,6.320317,,4.953664,,6.898984,,5.044064,,
168,6.594294,,6.304857,,4.938205,,6.889709,,5.067251,,
169,6.571106,,6.289398,,4.938205,,6.880434,,5.067251,,
170,6.571106,,6.273938,,4.907286,,6.880434,,5.113628,,
171,6.524729,,6.258479,,4.891827,,6.865116,,5.136817,,
172,6.50154,,6.24302,,4.876367,,6.865116,,5.160007,,
173,6.50154,,6.24302,,4.876367,,6.865116,,5.183197,,
174,6.456097,,6.210229,,4.845448,,6.865116,,5.206386,,
175,6.440638,,6.17931,,4.829989,,6.865116,,5.206386,,
176,6.425178,,6.148391,,4.814529,,6.865116,,5.264532,,
177,6.409718,,6.117472,,4.79907,,6.865116,,5.264532,,
178,6.409718,,6.117472,,4.783611,,6.865116,,5.315843,,
179,6.370153,,6.057796,,4.768151,,6.865116,,5.315843,,
180,6.370153,,6.034607,,4.752692,,6.865116,,5.315843,,
181,6.308277,,6.034607,,4.737233,,6.849675,,5.315843,,
182,6.308277,,5.987986,,4.721774,,6.826485,,5.315843,,
183,6.308277,,5.96016,,4.721774,,6.826485,,5.315843,,
184,6.298113,,5.932334,,4.690855,,6.790271,,5.315843,,
185,6.274925,,5.904508,,4.675395,,6.790271,,5.315843,,
186,6.251736,,5.876682,,4.659935,,6.790271,,5.315843,,
187,6.228548,,5.848856,,4.644476,,6.790271,,5.315843,,
188,6.205359,,5.821031,,4.644476,,6.790271,,5.315843,,
189,6.18217,,5.793205,,4.613557,,6.790271,,5.315843,,
190,6.18217,,5.793205,,4.598098,,6.790271,,5.315843,,
191,6.18217,,5.749711,,4.582639,,6.790271,,5.338642,,
192,6.075176,,5.734251,,4.56718,,6.790271,,5.361831,,
193,6.051987,,5.718791,,4.56718,,6.790271,,5.361831,,
194,6.051987,,5.718791,,4.540935,,6.790271,,5.361831,,
195,6.008901,,5.683478,,4.531659,,6.790271,,5.397273,,
196,6.008901,,5.637099,,4.522383,,6.790271,,5.397273,,
197,6.008901,,5.590719,,4.513107,,6.790271,,5.465531,,
198,6.008901,,5.590719,,4.503831,,6.790271,,5.465531,,
199,6.008901,,5.519169,,4.494555,,6.790271,,5.465531,,
200,6.00193,,5.49598,,4.48528,,6.790271,,5.465531,,
201,5.97874,,5.472791,,4.48528,,6.790271,,5.465531,,
202,5.97874,,5.449602,,4.473099,,6.790271,,5.465531,,
203,5.932925,,5.426413,,4.473099,,6.790271,,5.465531,,
204,5.917466,,5.403224,,4.473099,,6.790271,,5.465531,,
205,5.902006,,5.380034,,4.473099,,6.790271,,5.472632,,
206,5.886546,,5.356845,,4.473099,,6.790271,,5.488092,,
207,5.886546,,5.356845,,4.473099,,6.790271,,5.503551,,
208,5.85921,,5.310467,,4.475249,,6.790271,,5.519011,,
209,5.85921,,5.287278,,4.484525,,6.790271,,5.519011,,
210,5.85921,,5.287278,,4.493801,,6.790271,,5.519011,,
211,5.859111,,5.241,,4.503076,,6.790271,,5.540376,,
212,5.835923,,5.241,,4.512352,,6.790271,,5.540376,,
213,5.812736,,5.234963,,4.521627,,6.790271,,5.540376,,
214,5.812736,,5.219503,,4.530903,,6.790271,,5.540376,,
215,5.784368,,5.204044,,4.530903,,6.772262,,5.540376,,
216,5.784368,,5.188585,,4.551719,,6.749073,,5.540376,,
217,5.784368,,5.173125,,4.574908,,6.749073,,5.540376,,
218,5.771635,,5.157666,,4.598097,,6.705242,,5.540376,,
219,5.748446,,5.142206,,4.598097,,6.68669,,5.540376,,
220,5.725256,,5.126747,,4.622787,,6.668139,,5.540376,,
221,5.702067,,5.111287,,4.622787,,6.649589,,5.540376,,
222,5.678878,,5.111287,,4.622787,,6.631038,,5.540376,,
223,5.678878,,5.091311,,4.622787,,6.612487,,5.540376,,
224,5.634677,,5.091311,,4.622787,,6.593935,,5.540376,,
225,5.634677,,5.091311,,4.622787,,6.593935,,5.540376,,
226,5.634677,,5.091311,,4.622787,,6.543473,,5.547799,,
227,5.634677,,5.091311,,4.622787,,6.497094,,5.563258,,
228,5.634677,,5.091311,,4.622787,,6.497094,,5.578718,,
229,5.553978,,5.088968,,4.622787,,6.410194,,5.594178,,
230,5.530789,,5.079692,,4.622787,,6.387004,,5.594178,,
231,5.530789,,5.070416,,4.622787,,6.387004,,5.594178,,
232,5.484702,,5.061141,,4.622787,,6.340042,,5.614636,,
233,5.473106,,5.051865,,4.622787,,6.340042,,5.591447,,
234,5.461511,,5.04259,,4.622787,,6.256826,,5.568258,,
235,5.449916,,5.033314,,4.622787,,6.233637,,5.568258,,
236,5.43832,,5.033314,,4.622787,,6.233637,,5.540376,,
237,5.426725,,5.007943,,4.622787,,6.18665,,5.540376,,
238,5.426725,,5.007943,,4.622787,,6.160148,,5.540376,,
239,5.396925,,4.94162,,4.622787,,6.133646,,5.540376,,
240,5.373738,,4.94162,,4.622787,,6.107143,,5.540376,,
241,5.373738,,4.94162,,4.622787,,6.080641,,5.540376,,
242,5.335302,,4.93368,,4.622787,,6.054139,,5.540376,,
243,5.335302,,4.910491,,4.622787,,6.027636,,5.540376,,
244,5.335302,,4.887302,,4.622787,,6.001134,,5.540376,,
245,5.335302,,4.864114,,4.624919,,5.974632,,5.540376,,
246,5.335302,,4.840925,,4.643471,,5.948129,,5.540376,,
247,5.335302,,4.817737,,4.662023,,5.921627,,5.552001,,
248,5.335302,,4.817737,,4.680574,,5.921627,,5.575188,,
249,5.335302,,4.791938,,4.699126,,5.871564,,5.575188,,
250,5.260459,,4.791938,,4.717678,,5.848377,,5.627907,,
251,5.260459,,4.791938,,4.736229,,5.848377,,5.627907,,
252,5.260459,,4.776639,,4.736229,,5.798941,,5.627907,,
253,5.260459,,4.753448,,4.772477,,5.771114,,5.767046,,
254,5.260459,,4.753448,,4.772477,,5.743287,,5.813426,,
255,5.250436,,4.712079,,4.772477,,5.71546,,5.859805,,
256,5.227246,,4.700484,,4.772477,,5.687633,,5.859805,,
257,5.227246,,4.68889,,4.791459,,5.659806,,5.95256,,
258,5.185611,,4.677296,,4.814647,,5.631979,,5.998936,,
259,5.185611,,4.665702,,4.814647,,5.631979,,5.998936,,
260,5.185611,,4.654108,,4.84732,,5.579065,,6.077987,,
261,5.185611,,4.654108,,4.84732,,5.555875,,6.101177,,
262,5.185611,,4.642248,,4.84732,,5.555875,,6.101177,,
263,5.177186,,4.642248,,4.84732,,5.509495,,6.143342,,
264,5.153996,,4.642248,,4.84732,,5.486305,,6.154937,,
265,5.153996,,4.642248,,4.84732,,5.486305,,6.166531,,
266,5.106568,,4.642248,,4.84732,,5.439926,,6.178125,,
267,5.075651,,4.642248,,4.84732,,5.416739,,6.18972,,
268,5.044733,,4.642248,,4.84732,,5.393551,,6.201314,,
269,5.013815,,4.642248,,4.84732,,5.393551,,6.201314,,
270,5.013815,,4.642248,,4.84732,,5.354195,,6.213973,,
271,4.957666,,4.642248,,4.840494,,5.338735,,6.213973,,
272,4.946073,,4.642248,,4.817305,,5.323276,,6.213973,,
273,4.934479,,4.642248,,4.817305,,5.323276,,6.206079,,
274,4.922885,,4.642248,,4.772477,,5.29339,,6.194485,,
275,4.911292,,4.642248,,4.772477,,5.29339,,6.18289,,
276,4.899698,,4.642248,,4.772477,,5.29339,,6.171295,,
277,4.899698,,4.642248,,4.772477,,5.29339,,6.1597,,
278,4.886241,,4.661712,,4.772477,,5.277818,,6.1597,,
279,4.886241,,4.684901,,4.770383,,5.259267,,6.135638,,
280,4.886241,,4.684901,,4.761107,,5.240716,,6.120179,,
281,4.886241,,4.702901,,4.751832,,5.222165,,6.104719,,
282,4.886241,,4.679712,,4.742557,,5.203614,,6.08926,,
283,4.886241,,4.679712,,4.733281,,5.185062,,6.08926,,
284,4.886241,,4.642248,,4.724005,,5.166512,,6.060718,,
285,4.886241,,4.642248,,4.71473,,5.166512,,6.051442,,
286,4.886241,,4.642248,,4.71473,,5.131791,,6.042166,,
287,4.886241,,4.642248,,4.697632,,5.116332,,6.032891,,
288,4.886241,,4.642248,,4.697632,,5.100872,,6.023615,,
289,4.886241,,4.642248,,4.697632,,5.085413,,6.014339,,
290,4.886241,,4.642248,,4.697632,,5.085413,,6.005064,,
291,4.886241,,4.642248,,4.697632,,5.04731,,6.005064,,
292,4.886241,,4.63493,,4.697632,,5.024121,,5.984561,,
293,4.886241,,4.611743,,4.697632,,5.024121,,5.969102,,
294,4.886241,,4.611743,,4.697632,,4.977743,,5.953644,,
295,4.888277,,4.567405,,4.697632,,4.954555,,5.938185,,
296,4.911464,,4.567405,,4.697632,,4.954555,,5.938185,,
297,4.934651,,4.567405,,4.701296,,4.91917,,5.914596,,
298,4.934651,,4.567405,,4.709025,,4.91917,,5.914596,,
299,4.961078,,4.547453,,4.716755,,4.91917,,5.914596,,
300,4.961078,,4.524262,,4.724485,,4.91917,,5.911737,,
301,4.961078,,4.524262,,4.732215,,4.91917,,5.900143,,
302,4.961078,,4.486687,,4.739945,,4.91917,,5.888548,,
303,4.961078,,4.477412,,4.747674,,4.91917,,5.876954,,
304,4.961078,,4.468136,,4.755404,,4.91917,,5.865359,,
305,4.961078,,4.458861,,4.763134,,4.91917,,5.853765,,
306,4.961078,,4.449586,,4.763134,,4.91917,,5.853765,,
307,4.961078,,4.440311,,4.772477,,4.91917,,5.821401,,
308,4.961078,,4.431036,,4.772477,,4.91917,,5.798212,,
309,4.961078,,4.431036,,4.772477,,4.91917,,5.798212,,
310,4.961078,,4.408998,,4.772477,,4.91917,,5.798212,,
311,4.961078,,4.39354,,4.772477,,4.91917,,5.798212,,
312,4.983111,,4.378081,,4.772477,,4.91917,,5.798212,,
313,5.0063,,4.362622,,4.772477,,4.91917,,5.798212,,
314,5.0063,,4.362622,,4.772477,,4.91917,,5.798212,,
315,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
316,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
317,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
318,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
319,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
320,5.035926,,4.342872,,4.772477,,4.91917,,5.798212,,
321,5.038407,,4.342872,,4.772477,,4.91917,,5.798212,,
322,5.047682,,4.342872,,4.772477,,4.91917,,5.798212,,
323,5.056958,,4.342872,,4.772477,,4.91917,,5.798212,,
324,5.066234,,4.342872,,4.772477,,4.91917,,5.798212,,
325,5.075509,,4.342872,,4.772477,,4.91917,,5.798212,,
326,5.084785,,4.342872,,4.772477,,4.91917,,5.798212,,
327,5.09406,,4.342872,,4.772477,,4.91917,,5.798212,,
328,5.09406,,4.361708,,4.772477,,4.91917,,5.798212,,
329,5.110769,,4.384897,,4.767871,,4.91917,,5.798212,,
330,5.110769,,4.384897,,4.744683,,4.91917,,5.798212,,
331,5.110769,,4.417715,,4.721495,,4.91917,,5.798212,,
332,5.110769,,4.417715,,4.721495,,4.91917,,5.798212,,
333,5.133283,,4.417715,,4.697632,,4.91917,,5.798212,,
334,5.156472,,4.417715,,4.697632,,4.91917,,5.798212,,
335,5.156472,,4.417715,,4.697632,,4.91917,,5.798212,,
336,5.192507,,4.417715,,4.697632,,4.91917,,5.798212,,
337,5.201783,,4.417715,,4.697632,,4.916165,,5.798212,,
338,5.21106,,4.417715,,4.697632,,4.892975,,5.798212,,
339,5.220335,,4.417715,,4.697632,,4.869785,,5.798212,,
340,5.229612,,4.417715,,4.697632,,4.869785,,5.798212,,
341,5.238888,,4.417715,,4.697632,,4.835958,,5.798212,,
342,5.248164,,4.417715,,4.697632,,4.826682,,5.798212,,
343,5.248164,,4.417715,,4.697632,,4.817406,,5.798212,,
344,5.276102,,4.417715,,4.697632,,4.808131,,5.798212,,
345,5.299291,,4.417715,,4.696223,,4.798855,,5.798212,,
346,5.299291,,4.417715,,4.673033,,4.789579,,5.798212,,
347,5.335302,,4.410803,,4.649843,,4.780303,,5.798212,,
348,5.335302,,4.395345,,4.649843,,4.780303,,5.798212,,
349,5.335302,,4.379887,,4.622787,,4.769481,,5.798212,,
350,5.340389,,4.364428,,4.622787,,4.769481,,5.798212,,
351,5.363577,,4.364428,,4.622787,,4.769481,,5.798212,,
352,5.386766,,4.33351,,4.622787,,4.769481,,5.798212,,
353,5.386766,,4.318049,,4.622787,,4.769481,,5.798212,,
354,5.410144,,4.302588,,4.631988,,4.769481,,5.798212,,
355,5.410144,,4.287127,,4.641263,,4.769481,,5.798212,,
356,5.410144,,4.287127,,4.650539,,4.769481,,5.798212,,
357,5.410144,,4.256207,,4.659815,,4.769481,,5.798212,,
358,5.410144,,4.240747,,4.669091,,4.769481,,5.798212,,
359,5.410144,,4.225288,,4.678367,,4.769481,,5.798212,,
360,5.410144,,4.209829,,4.687643,,4.769481,,5.798212,,
361,5.410144,,4.209829,,4.687643,,4.769481,,5.798212,,
362,5.410144,,4.178911,,4.683361,,4.769481,,5.798212,,
363,5.410144,,4.163453,,4.667902,,4.769481,,5.798212,,
364,5.410144,,4.147994,,4.652442,,4.769481,,5.798212,,
365,5.410144,,4.147994,,4.652442,,4.769481,,5.798212,,
366,5.410144,,4.118339,,4.622787,,4.844325,,5.798212,,
367,5.410144,,4.118339,,4.622787,,4.844325,,5.798212,,
368,5.410144,,4.118339,,4.622787,,4.844325,,5.798212,,
369,5.410144,,4.118339,,4.622787,,4.844325,,5.798212,,
370,5.410144,,4.118339,,4.622787,,4.844325,,5.798212,,
371,5.412374,,4.114623,,4.622787,,4.844325,,5.798212,,
372,5.42165,,4.099163,,4.622787,,4.844325,,5.798212,,
373,5.430926,,4.083702,,4.622787,,4.844325,,5.798212,,
374,5.440202,,4.068242,,4.622687,,4.844325,,5.798212,,
375,5.449479,,4.068242,,4.614957,,4.844325,,5.798212,,
376,5.458755,,4.043491,,4.607228,,4.844325,,5.798212,,
377,5.468031,,4.043491,,4.599498,,4.844325,,5.798212,,
378,5.468031,,4.043491,,4.591769,,4.826117,,5.798212,,
379,5.484993,,4.043491,,4.584039,,4.802927,,5.798212,,
380,5.484993,,4.043491,,4.57631,,4.802927,,5.798212,,
381,5.484993,,4.043491,,4.56858,,4.756549,,5.798212,,
382,5.484993,,4.043491,,4.560851,,4.73336,,5.798212,,
383,5.499586,,4.043491,,4.560851,,4.73336,,5.798212,,
384,5.515044,,4.043491,,4.547944,,4.691576,,5.798212,,
385,5.530502,,4.043491,,4.547944,,4.6823,,5.798212,,
386,5.530502,,4.051797,,4.547944,,4.673024,,5.798212,,
387,5.561419,,4.063393,,4.549529,,4.663748,,5.798212,,
388,5.576879,,4.074988,,4.564988,,4.654472,,5.798212,,
389,5.592338,,4.086584,,4.580448,,4.645196,,5.798212,,
390,5.607798,,4.098179,,4.595908,,4.635921,,5.798212,,
391,5.607798,,4.098179,,4.595908,,4.635921,,5.798212,,
392,5.640737,,4.12238,,4.622787,,4.619793,,5.798212,,
393,5.663927,,4.137839,,4.622787,,4.619793,,5.798212,,
394,5.663927,,4.153297,,4.622787,,4.619793,,5.798212,,
395,5.709526,,4.168756,,4.623567,,4.621353,,5.798212,,
396,5.709526,,4.168756,,4.646757,,4.621353,,5.798212,,
397,5.709526,,4.193182,,4.669947,,4.701132,,5.798212,,
398,5.709526,,4.193182,,4.669947,,4.716591,,5.798212,,
399,5.728219,,4.193182,,4.697632,,4.73205,,5.798212,,
400,5.751408,,4.197641,,4.697632,,4.747509,,5.798212,,
401,5.751408,,4.220831,,4.697632,,4.747509,,5.798212,,
402,5.784368,,4.244021,,4.697632,,4.769481,,5.798212,,
403,5.784368,,4.267211,,4.697632,,4.769481,,5.798212,,
404,5.784368,,4.290401,,4.697632,,4.791855,,5.798212,,
405,5.784368,,4.313591,,4.703058,,4.815044,,5.798212,,
406,5.784368,,4.313591,,4.718518,,4.815044,,5.798212,,
407,5.784368,,4.342872,,4.733979,,4.815044,,5.798212,,
408,5.784368,,4.342872,,4.749439,,4.913443,,5.798212,,
409,5.784368,,4.342872,,4.749439,,4.913443,,5.798212,,
410,5.784368,,4.33499,,4.772477,,4.832503,,5.798212,,
411,5.784368,,4.31953,,4.772477,,4.809315,,5.798212,,
412,5.805144,,4.30407,,4.772477,,4.809315,,5.798212,,
413,5.828333,,4.28861,,4.772477,,4.756397,,5.798212,,
414,5.828333,,4.28861,,4.772477,,4.756397,,5.798212,,
415,5.85921,,4.28861,,4.772477,,4.663637,,5.798212,,
416,5.85921,,4.265491,,4.772477,,4.617261,,5.798212,,
