10-08-2023_16-5525858 Line validation passed
10-08-2023_16-5525858 Points found below/above line on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5525858 Export window opened
10-08-2023_16-5526020 Export window closed
10-08-2023_16-5526921 Eraser mode selected
10-08-2023_16-5528091 Line drawing mode selected
10-08-2023_16-5528127 Key Point mode selected
10-08-2023_16-5528540 Eraser mode selected
10-08-2023_16-5528546 Eraser mode deselected
10-08-2023_16-5528570 Eraser mode selected
10-08-2023_16-5528598 Line drawing mode selected
10-08-2023_16-5628810 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628810 Line drawn from point on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628834 Left click released on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628912 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628912 Line drawn from point on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628977 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5628977 Line drawn from point on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629029 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629029 Line drawn from point on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629190 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629190 Line drawn from point on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629276 Eraser mode selected
10-08-2023_16-5629469 Eraser mode deselected
10-08-2023_16-5629584 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629584 Line drawn on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629605 Left click released on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5629665 Eraser mode selected
10-08-2023_16-5629816 Eraser mode deselected
10-08-2023_16-5629944 Eraser mode selected
10-08-2023_16-5630108 Eraser mode deselected
10-08-2023_16-5630227 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5630227 Line drawn from existing line on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5630234 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5630234 Line drawn from existing line on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5630427 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5630427 Line drawn on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5630591 Eraser mode selected
10-08-2023_16-5630858 Eraser mode deselected
10-08-2023_16-5630961 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5630961 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5631241 Point validation passed
10-08-2023_16-5631241 Export window opened
10-08-2023_16-5631410 Export window closed
10-08-2023_16-5631410 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5631410 Line drawn from point on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5631596 Slider clicked
10-08-2023_16-5631598 Slider snapped to keypoint
10-08-2023_16-5631598 Slider snapped to keypoint
10-08-2023_16-5631610 Slider snapped to keypoint
10-08-2023_16-5631610 Slider snapped to keypoint
10-08-2023_16-5631611 Slider snapped to keypoint
10-08-2023_16-5631611 Slider snapped to keypoint
10-08-2023_16-5631612 Slider snapped to keypoint
10-08-2023_16-5631612 Slider snapped to keypoint
10-08-2023_16-5631613 Slider released
10-08-2023_16-5631674 Eraser mode selected
10-08-2023_16-5632105 Eraser mode deselected
10-08-2023_16-5632129 Eraser mode selected
10-08-2023_16-5732781 Eraser mode deselected
10-08-2023_16-5732897 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5732897 Line drawn on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5732940 Left click released on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5732989 Eraser mode selected
10-08-2023_16-5733166 Eraser mode deselected
10-08-2023_16-5733250 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5733250 Line drawn from existing line on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5733415 Point validation passed
10-08-2023_16-5733415 Export window opened
10-08-2023_16-5733485 Export window closed
10-08-2023_16-5733485 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5733485 Line drawn from existing line on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5733757 Eraser mode selected
10-08-2023_16-5733935 Eraser mode deselected
10-08-2023_16-5734365 Point validation passed
10-08-2023_16-5734365 Export window opened
10-08-2023_16-5734472 Export window closed
10-08-2023_16-5734472 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5734472 Line drawn from existing line on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5734651 Eraser mode selected
10-08-2023_16-5734801 Eraser mode deselected
10-08-2023_16-5836734 Eraser mode selected
10-08-2023_16-5837321 Previous annotation deleted
10-08-2023_16-5837476 Eraser mode deselected
10-08-2023_16-5837529 Slider clicked
10-08-2023_16-5837594 Slider released
10-08-2023_16-5837732 Key Point mode selected
10-08-2023_16-5838713 Line drawing mode selected
10-08-2023_16-5838883 Left click initiated on Joy (UnityEngine.Canvas) canvas
10-08-2023_16-5838883 Line drawn on Joy (UnityEngine.Canvas) canvas
10-08-2023_16-5838907 Left click released on Joy (UnityEngine.Canvas) canvas
10-08-2023_16-5838954 Eraser mode selected
10-08-2023_16-5839097 Eraser mode deselected
10-08-2023_16-5839173 Left click initiated on Joy (UnityEngine.Canvas) canvas
10-08-2023_16-5839173 Line drawn from existing line on Joy (UnityEngine.Canvas) canvas
10-08-2023_16-5839341 Left click initiated on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5839341 Line drawn from existing line on Fear (UnityEngine.Canvas) canvas
10-08-2023_16-5839486 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5839486 Line drawn on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5839605 Eraser mode selected
10-08-2023_16-5839768 Eraser mode deselected
10-08-2023_16-5939853 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5939853 Line drawn from existing line on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_16-5940013 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940013 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940125 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940125 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940174 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940174 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940207 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940207 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940245 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940245 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940285 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940285 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940345 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940345 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940358 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940358 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940369 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940369 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940378 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940378 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940387 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940387 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940394 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940394 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940402 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940402 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940404 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940404 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940413 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940413 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940418 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940418 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940426 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940426 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940429 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940429 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940437 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940437 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940441 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940441 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940448 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940448 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940452 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940452 Line drawn from point on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940460 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940460 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940463 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940463 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940470 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940470 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940527 Eraser mode selected
10-08-2023_16-5940724 Eraser mode deselected
10-08-2023_16-5940831 Left click initiated on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940831 Line drawn from existing line on Boredom (UnityEngine.Canvas) canvas
10-08-2023_16-5940921 Left click initiated on Presence (UnityEngine.Canvas) canvas
10-08-2023_16-5940921 Line drawn on Presence (UnityEngine.Canvas) canvas
10-08-2023_16-5940944 Left click released on Presence (UnityEngine.Canvas) canvas
10-08-2023_16-5941005 Eraser mode selected
10-08-2023_16-5941173 Eraser mode deselected
10-08-2023_16-5941261 Left click initiated on Presence (UnityEngine.Canvas) canvas
10-08-2023_16-5941261 Line drawn from existing line on Presence (UnityEngine.Canvas) canvas
10-08-2023_16-5941560 Point validation passed
10-08-2023_16-5941560 Export window opened
10-08-2023_16-5941662 Export window closed
10-08-2023_16-5941662 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_17-0144394 Eraser mode selected
10-08-2023_17-0144652 Eraser mode deselected
10-08-2023_17-0144883 Left click initiated on Joy (UnityEngine.Canvas) canvas
10-08-2023_17-0144883 Line drawn from existing line on Joy (UnityEngine.Canvas) canvas
10-08-2023_17-0145209 Point validation passed
10-08-2023_17-0145209 Export window opened
10-08-2023_17-0145448 Export window closed
10-08-2023_17-0145448 Left click initiated on Relaxation (UnityEngine.Canvas) canvas
10-08-2023_17-0246493 Point validation passed
10-08-2023_17-0246493 Export window opened
10-08-2023_17-0246634 Export window closed
