Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
241,4.619137,,4.793961,,5.509828,,6.217854,,5.143979,,
242,4.570987,,4.71709,,5.498233,,6.20626,,5.120789,,
243,4.524607,,4.71709,,5.486639,,6.20626,,5.120789,,
244,4.524607,,4.705823,,5.475044,,6.180254,,5.074409,,
245,4.431847,,4.690364,,5.463449,,6.164794,,5.05122,,
246,4.431847,,4.674905,,5.463449,,6.149334,,5.05122,,
247,4.339086,,4.659446,,5.446072,,6.133875,,5.004842,,
248,4.339086,,4.659446,,5.446072,,6.133875,,4.981654,,
249,4.266908,,4.642248,,5.446072,,6.106386,,4.981654,,
250,4.24372,,4.642248,,5.446072,,6.094792,,4.937393,,
251,4.220531,,4.642248,,5.446072,,6.083198,,4.921934,,
252,4.197343,,4.642248,,5.446072,,6.071603,,4.906475,,
253,4.174155,,4.641535,,5.446072,,6.060009,,4.891016,,
254,4.174155,,4.626076,,5.446072,,6.060009,,4.891016,,
255,4.127777,,4.610617,,5.446072,,6.031809,,4.856755,,
256,4.104586,,4.595158,,5.446072,,6.00862,,4.833565,,
257,4.104586,,4.595158,,5.446072,,5.985431,,4.833565,,
258,4.058205,,4.567405,,5.446072,,5.962242,,4.787186,,
259,4.035017,,4.567405,,5.446072,,5.939053,,4.763998,,
260,4.01183,,4.549135,,5.446072,,5.915864,,4.740809,,
261,4.01183,,4.518215,,5.446072,,5.915864,,4.740809,,
262,3.973005,,4.487296,,5.446072,,5.880814,,4.717089,,
263,3.957546,,4.456377,,5.446072,,5.869219,,4.717089,,
264,3.942086,,4.456377,,5.446072,,5.857625,,4.717089,,
265,3.942086,,4.417715,,5.446072,,5.84603,,4.717089,,
266,3.913267,,4.417715,,5.446072,,5.834435,,4.712887,,
267,3.913267,,4.417715,,5.446072,,5.834435,,4.68197,,
268,3.913267,,4.417715,,5.446072,,5.811246,,4.651052,,
269,3.913267,,4.417715,,5.446072,,5.799652,,4.620135,,
270,3.913267,,4.40568,,5.446072,,5.788058,,4.620135,,
271,3.835012,,4.392428,,5.446072,,5.776464,,4.56285,,
272,3.823417,,4.379177,,5.446072,,5.764869,,4.54739,,
273,3.811822,,4.365926,,5.446072,,5.764869,,4.531929,,
274,3.800227,,4.352674,,5.446072,,5.742456,,4.516469,,
275,3.788632,,4.339423,,5.446072,,5.742456,,4.516469,,
276,3.777037,,4.326172,,5.446072,,5.742456,,4.492556,,
277,3.777037,,4.312921,,5.446072,,5.742456,,4.492556,,
278,3.744115,,4.29967,,5.446072,,5.742456,,4.492556,,
279,3.720925,,4.286418,,5.446072,,5.742456,,4.492556,,
280,3.720925,,4.286418,,5.446072,,5.742456,,4.492556,,
281,3.674546,,4.268024,,5.446072,,5.742456,,4.492556,,
282,3.651357,,4.268024,,5.446072,,5.742456,,4.492556,,
283,3.651357,,4.268024,,5.446072,,5.742456,,4.492556,,
284,3.596067,,4.268024,,5.446072,,5.742456,,4.498499,,
285,3.596067,,4.268024,,5.446072,,5.742456,,4.513958,,
286,3.521179,,4.268024,,5.446072,,5.742456,,4.529418,,
287,3.497989,,4.268024,,5.446072,,5.742456,,4.544878,,
288,3.4748,,4.268024,,5.446072,,5.742456,,4.544878,,
289,3.45161,,4.280618,,5.446072,,5.742456,,4.567401,,
290,3.42842,,4.303809,,5.446072,,5.742456,,4.567401,,
291,3.42842,,4.303809,,5.446072,,5.742456,,4.567401,,
292,3.389358,,4.346531,,5.446072,,5.737577,,4.567401,,
293,3.389358,,4.358125,,5.446072,,5.722118,,4.567401,,
294,3.389358,,4.369719,,5.446072,,5.70666,,4.567401,,
295,3.314513,,4.381313,,5.446072,,5.691201,,4.642246,,
296,3.314513,,4.392907,,5.446072,,5.691201,,4.642246,,
297,3.314513,,4.404501,,5.446072,,5.660283,,4.642246,,
298,3.314513,,4.404501,,5.446072,,5.644823,,4.642246,,
299,3.301213,,4.417715,,5.432772,,5.629364,,4.642246,,
300,3.285753,,4.417715,,5.417313,,5.613904,,4.637673,,
301,3.270294,,4.417715,,5.401854,,5.613904,,4.619122,,
302,3.270294,,4.417715,,5.401854,,5.592768,,4.60057,,
303,3.238789,,4.418156,,5.37123,,5.592768,,4.582018,,
304,3.238789,,4.441343,,5.37123,,5.592768,,4.563467,,
305,3.155431,,4.46453,,5.37123,,5.592768,,4.544915,,
306,3.132241,,4.46453,,5.37123,,5.592768,,4.526363,,
307,3.132241,,4.492557,,5.37123,,5.592768,,4.526363,,
308,3.085861,,4.492557,,5.37123,,5.592768,,4.492556,,
309,3.062671,,4.492557,,5.37123,,5.592768,,4.492556,,
310,3.039481,,4.492557,,5.37123,,5.592768,,4.492556,,
311,3.039481,,4.492557,,5.37123,,5.592768,,4.492556,,
312,2.993105,,4.492557,,5.37123,,5.592768,,4.492556,,
313,2.969919,,4.492557,,5.37123,,5.592768,,4.492556,,
314,2.969919,,4.492557,,5.37123,,5.592768,,4.492556,,
315,2.969919,,4.492557,,5.37123,,5.592768,,4.492556,,
316,2.939036,,4.492557,,5.37123,,5.592768,,4.492556,,
317,2.927441,,4.492557,,5.37123,,5.592768,,4.492556,,
318,2.915846,,4.492557,,5.37123,,5.592768,,4.492556,,
319,2.904251,,4.492557,,5.37123,,5.592768,,4.492556,,
320,2.892656,,4.492557,,5.37123,,5.592768,,4.492556,,
321,2.881061,,4.492557,,5.37123,,5.592768,,4.492556,,
322,2.881061,,4.492557,,5.37123,,5.592768,,4.492556,,
323,2.880606,,4.492557,,5.37123,,5.592768,,4.492556,,
324,2.903797,,4.493295,,5.371844,,5.592768,,4.493478,,
325,2.903797,,4.511847,,5.387304,,5.592768,,4.516668,,
326,2.940297,,4.530398,,5.402764,,5.592768,,4.539858,,
327,2.940297,,4.54895,,5.418223,,5.592768,,4.539858,,
328,2.940297,,4.567502,,5.418223,,5.592768,,4.567401,,
329,2.940297,,4.586053,,5.446072,,5.517923,,4.567401,,
330,2.940297,,4.604605,,5.446072,,5.517923,,4.567401,,
331,2.940297,,4.623157,,5.446072,,5.508883,,4.567401,,
332,2.940297,,4.623157,,5.446072,,5.493423,,4.567401,,
333,2.940297,,4.657257,,5.446072,,5.477963,,4.567401,,
334,2.940297,,4.672716,,5.451596,,5.462503,,4.567401,,
335,2.940297,,4.688175,,5.467055,,5.462503,,4.567401,,
336,2.940297,,4.688175,,5.482514,,5.462503,,4.567401,,
337,2.940297,,4.720095,,5.497974,,5.36523,,4.567401,,
338,2.940297,,4.743286,,5.497974,,5.34204,,4.567401,,
339,2.940297,,4.766477,,5.520916,,5.31885,,4.567401,,
340,2.940297,,4.766477,,5.520916,,5.31885,,4.567401,,
341,2.940297,,4.791938,,5.520916,,5.29339,,4.567401,,
342,2.940297,,4.791938,,5.520916,,5.29339,,4.567401,,
343,2.940297,,4.791938,,5.520916,,5.29339,,4.567401,,
344,2.940297,,4.791938,,5.520916,,5.29339,,4.567401,,
345,2.93889,,4.78912,,5.520916,,5.29339,,4.567401,,
346,2.915699,,4.78912,,5.520916,,5.29339,,4.567401,,
347,2.892508,,4.737826,,5.527828,,5.29339,,4.567401,,
348,2.892508,,4.737826,,5.543286,,5.29339,,4.567401,,
349,2.892508,,4.811258,,5.558745,,5.29339,,4.567401,,
350,2.865449,,4.834445,,5.574203,,5.29339,,4.567401,,
351,2.865449,,4.834445,,5.574203,,5.29339,,4.567401,,
352,2.865449,,4.88082,,5.59576,,5.307432,,4.567401,,
353,2.865449,,4.904009,,5.59576,,5.330622,,4.567401,,
354,2.865449,,4.904009,,5.59576,,5.330622,,4.544399,,
355,2.865449,,4.94162,,5.59576,,5.368235,,4.521209,,
356,2.865449,,4.94162,,5.59576,,5.368235,,4.521209,,
357,2.865449,,4.94162,,5.59576,,5.368235,,4.474831,,
358,2.86894,,4.94162,,5.59576,,5.29339,,4.451643,,
359,2.892131,,4.94162,,5.59576,,5.29339,,4.451643,,
360,2.915322,,4.94162,,5.608207,,5.29339,,4.426011,,
361,2.915322,,4.94162,,5.631396,,5.29339,,4.441471,,
362,2.940297,,4.94162,,5.631396,,5.29339,,4.45693,,
363,2.940297,,4.955963,,5.677775,,5.307732,,4.47239,,
364,2.940297,,4.955963,,5.700965,,5.307732,,4.47239,,
365,2.940297,,5.032596,,5.700965,,5.307732,,4.47239,,
366,2.942192,,5.055784,,5.749239,,5.368235,,4.642246,,
367,2.965377,,5.055784,,5.795615,,5.368235,,4.642246,,
368,2.988563,,5.10216,,5.841991,,5.368235,,4.642246,,
369,2.988563,,5.12535,,5.841991,,5.368235,,4.642246,,
370,3.015134,,5.12535,,5.895138,,5.368235,,4.642246,,
371,3.015134,,5.166153,,5.895138,,5.36266,,4.642246,,
372,3.015134,,5.166153,,5.895138,,5.33947,,4.642246,,
373,3.022501,,5.166153,,5.895138,,5.33947,,4.642246,,
374,3.034256,,5.166437,,5.895737,,5.29339,,4.792177,,
375,3.04601,,5.188399,,5.895737,,5.29339,,4.811001,,
376,3.057765,,5.210361,,5.988488,,5.29339,,4.829826,,
377,3.069519,,5.232324,,6.034866,,5.29339,,4.84865,,
378,3.081274,,5.254286,,6.034866,,5.29339,,4.867475,,
379,3.093028,,5.276248,,6.127624,,5.301345,,4.886299,,
380,3.104783,,5.29821,,6.127624,,5.301345,,4.905124,,
381,3.116538,,5.320172,,6.223299,,5.399419,,4.923948,,
382,3.128292,,5.342134,,6.274915,,5.455337,,4.942773,,
383,3.140047,,5.364096,,6.326532,,5.511255,,4.961597,,
384,3.151801,,5.386058,,6.378148,,5.567173,,4.980422,,
385,3.163556,,5.40802,,6.429765,,5.623091,,4.999246,,
386,3.17531,,5.429983,,6.481381,,5.679008,,5.018071,,
387,3.187065,,5.451945,,6.532998,,5.734926,,5.036895,,
388,3.198819,,5.473907,,6.584614,,5.790844,,5.055719,,
389,3.210574,,5.495869,,6.636231,,5.846762,,5.074544,,
390,3.222329,,5.517831,,6.687847,,5.90268,,5.093369,,
391,3.234083,,5.539793,,6.739464,,5.958598,,5.112193,,
392,3.245838,,5.561756,,6.79108,,6.014515,,5.131017,,
393,3.257592,,5.583718,,6.842697,,6.070434,,5.149842,,
394,3.269347,,5.60568,,6.894313,,6.126351,,5.168666,,
395,3.281101,,5.627642,,6.94593,,6.182269,,5.187491,,
396,3.292856,,5.649604,,6.997546,,6.238187,,5.206315,,
397,3.292856,,5.649604,,6.997546,,6.238187,,5.206315,,
398,3.316784,3.314513,5.69607,5.690066,7.094375,7.092642,6.348363,6.341207,5.250404,5.240996,fell into a lake
399,3.331198,,5.69607,,7.105371,,6.393753,,5.310075,,
400,3.345611,,5.768196,,7.116366,,6.439143,,5.369747,,
401,3.360024,,5.785283,,7.127362,,6.484533,,5.429418,,
402,3.374437,,5.802369,,7.138358,,6.529922,,5.489089,,
403,3.374437,,5.819456,,7.149353,,6.575313,,5.548761,,
404,3.404273,,5.836543,,7.149353,,6.620702,,5.608432,,
405,3.419732,,5.853629,,7.172136,,6.666092,,5.668104,,
406,3.435192,,5.870716,,7.185387,,6.711482,,5.727775,,
407,3.450651,,5.887802,,7.198638,,6.756872,,5.727775,,
408,3.46611,,5.904889,,7.211889,,6.802262,,5.840386,,
409,3.48157,,5.921976,,7.22514,,6.847652,,5.84554,,
410,3.497029,,5.939062,,7.238391,,6.893042,,5.850693,,
411,3.512488,,5.956149,,7.251642,,6.938432,,5.855846,,
412,3.527947,,5.973236,,7.264893,,6.983821,,5.861,,
413,3.543407,,5.990322,,7.278144,,7.029212,,5.866153,,
414,3.558866,,6.007409,,7.291395,,7.029212,,5.871306,,
415,3.574325,,6.024496,,7.304646,,7.064847,,5.876459,,
